Title,Summary,Company,Location,Salary
Data Management Analyst,Data management analysts collect data and provide ongoing analysis of data by monitoring and maintaining online databases and/or security systems for the...,Columbia Wellness,"Longview, WA","$62,000 - $75,000 a year"
Political Data Service Analyst,"The Data Services Analyst will be responsible for managing client relationships and fulfilling various requests, primarily with Data Trust’s data firm,...",Data Trust,"Washington, DC 20005 (Logan Circle area)",Not available
STATISTICAL ANALYST A,"The minimum of a Bachelor’s degree in Statistics, Biostatistics or Epidemiology and 3 to 5 years of related (analytic) experience or an equivalent combination...",University of Pennsylvania,"Philadelphia, PA",Not available
Strategic Marketing - Associate Data Analyst,"Our Distribution team is seeking an Associate Data Analyst- Strategic Marketing to join our growing team in Worcester, Ma....",The Hanover Insurance Group,"Worcester, MA",Not available
Data Analyst,The Data Analyst will possess strong analytical capabilities. The Data Analyst position will help manage and support client accounts....,"FiberTel, Inc.","Springville, UT 84663",Not available
Data Analyst,"Assist in ICE Data Services Data Quality Program; Identifying data quality issues, recommending procedural and technical changes to improve productivity and...",Intercontinental Exchange,"Dublin, CA",Not available
Data Science Analyst,"Data Analysis and deriving insights from data. Experience working and analyzing healthcare data in particular claims (835, 837) and eligibility data....",Change Healthcare,"Alpharetta, GA 30005",Not available
Data Analyst II,Assist with training lower level Data Analysts. O Internal data cleansing and data reconciliation analysis....,Maryland Physicians Care,"Linthicum Heights, MD",Not available
Data Analyst,"Currently, we are looking for a Data Analyst with proven experience in using Analytics tools for data analysis, gleaning insights, providing reporting and...",UNION,"Charlotte, NC",Not available
Data Modeling Analyst,"This position will work on the Clarity Analytics team to support internal data driven initiatives including but not exclusive to basic data acquisition, data...",EXPERIAN,"Clearwater, FL",Not available
Pricing Analyst Entry-Level,Pricing Analyst Entry-Level. Qualifications of Pricing Analyst:. Job Responsibilities of Pricing Analyst:. Perform data entry and draft reports....,ROCS Grad Staffing,"Herndon, VA",Not available
"Data Analyst, Business Intelligence","Ability to acquire data from primary and secondary data sources. Acquire, blend and validate data from multiple data sources for reporting, analysis and ad hoc...",People's United Bank,"Philadelphia, PA",Not available
Data Scientist/UKHC,"The Data Scientist works collaboratively across a multi-institutional team to support an NSF-funded (IRNC:. In addition, this position will work collaboratively...",University of Kentucky,"Lexington, KY","$53,477 - $86,445 a year"
Jr. Data Analyst/Data Processing,"Compiles, sorts, and verifies accuracy of data to be entered. Generates reports and responds to inquiries regarding entered data as requested....","AAS Services, LLC","Lakewood, CO 80401","$40,000 a year"
Data Analyst,"Reporting, data management, data systems or student services/assessment. Provide overall management of data collection for program rankings and data required...",University of Nebraska,"Lincoln, NE",$21.64 an hour
Learning Operations Data Analyst,"The Learning Operations Data Analyst is responsible for ensuring the efficiency of learning data, identifying areas for improvement, and building both long term...",Facebook,"Austin, TX",Not available
Social Media Analyst,Ability to use data to drive actionable insights. The Social Media Analyst will manage the paid social strategy and optimization of multiple TRANZACT lines of...,TRANZACT,"Raleigh, NC",Not available
"Analyst, Operations Analytics","Manipulate, transform, join, and clean data sets. We're hiring an Analyst to join our Operations Analytics Team!...",HelloFresh,"New York, NY",Not available
Data Intern,"Entering data, collecting data, cleaning data,. Data Intern Location:. Meaning behind the data and recommend ways to apply the data....",Philadelphia Youth Network,"Philadelphia, PA 19106 (City Center East area)",Not available
Data Analyst,Perform exploratory data analysis to confirm data integrity and to derive appropriate analytical attributes. Experian's Decision Analytics team is looking for a...,EXPERIAN,"Indianapolis, IN 46260",Not available
Data Analyst,Bethesda Game Studios is seeking a qualified Data Analyst who can create and maintain a large collection of reports and dashboards....,Bethesda Game Studios - Austin,"Austin, TX",Not available
Data Analyst - Cardiology,The Data Analyst will perform other responsibilities as required. The successful candidate will play an integral role in cardiovascular precision medicine team...,Columbia University,"New York, NY",Not available
Data Entry Analyst I,Data Entry experience. Responsible for the input of FROI and SROI reports into the EBIX system in a timely and accurate manner while meeting production volume...,CorVel Corporation,"Richmond, VA 23235",Not available
Associate Data Scientist,"Familiarity with large-scale relational databases, data transformation, and data queries using SQL. As an Associate Data Scientist, you will support the Data...",healthgrades,"Denver, CO 80202 (Lodo area)",Not available
Data Analyst,"The Data Analyst is responsible for transforming diverse data into integrated, actionable customer intelligence and strategy insights through hands-on...","Museum of Fine Arts, Boston","Boston, MA",Not available
Data Analyst,"Complete Excel spreadsheets, analyze and evaluate data relating to the operation of the Capital Markets platform....",Cushman & Wakefield,"Washington, DC 20037 (Foggy Bottom area)",Not available
IS&S Financial Analyst - Data Center Server Hardware CapEx,"Comfortable working with ambiguous data. The Data Center Server Hardware analyst plays a critical role in both working with various properties (iCloud, Maps,...",Apple,"Santa Clara Valley, CA",Not available
Data Specialist III (Healthcare Data Analyst),"Healthcare Data Analyst | Data Integration Team. The Healthcare Data Analyst (HDA) is responsible for reviewing, designing (mapping data files) and verification...",Benefitfocus,Remote,Not available
"Data Scientist Intern, 2019","Google's statisticians and data scientists/quantitative analysts work within our Software Engineering organization, including Life Sciences, Geo, Technical...",Google,"New York, NY 10011 (Chelsea area)",Not available
"Analyst, Baseball Analytics","Evaluate, recommend and integrate new data sources (internal and 3rd party external data sources). Identify, diagnose and resolve data quality issues....",Baltimore Orioles,"Baltimore, MD 21201 (Downtown area)",Not available
Healthcare Data Analyst,"Database, Epidemiology, Medical, Public Health, Data Analyst, Healthcare, Technology, Data. The data analyst is passionate about healthcare delivery in a...",Children's Hospital of Philadelphia,"Philadelphia, PA 19104 (Belmont area)",Not available
QC Electronic Data Management Analyst,Ability to organize and maintain data or information. Contribute to the global harmonization projects of laboratory data systems....,Regeneron,"Rensselaer, NY",Not available
Research Analyst,"Highly detail oriented. Reliant Business Valuation is a national business appraisal firm located in Cranbury, NJ....",Reliant Value,"Cranbury, NJ 08512",Not available
Senior Data Analyst (Python and SQL knowledge),"We are looking for a Data Analyst that will work on the collecting, storing, processing, and analyzing of large sets of data....",Epam Systems,"Pittsburgh, PA",Not available
Data Analyst,Keen attention to detail resulting in high quality work product. G2 Web Services is a fast-growing leader in Internet Compliance monitoring that located in...,G2 Web Services,"Bellevue, WA 98004 (Downtown area)",Not available
Business Analysis Trainers and Consultants,10+ years in a business analyst role. Corporate Education Group is hiring experienced Business Analysis Trainers and Consultants to help meet our clients’...,Corporate Education Group (CEG),"Chelmsford, MA",Not available
Data Analyst/Scientist,"1+ years of experience with machine learning, data mining, data visualization, statistics, and graph algorithms in academic or internship environments....",Booz Allen Hamilton,"Washington, DC",Not available
Budget Analyst,"Use a variety of data systems and spreadsheets to analyze student enrollment, personnel headcount and other statistical data that impact financials....",Montclair State University,"Montclair, NJ 07043",Not available
Leadership Preparation Program - Data Analyst Associate,As a Data Analyst Associate you will tract and analyze data across various applications in order to provide recommendations and reports to management....,Lincoln Financial,"Philadelphia, PA",Not available
"Analyst, Marketing & Business Analytics","Collects and researches data; Uses intuition and experience to complement data; The Analyst, Marketing & Business Analytics is responsible for supporting the...",Par Pharmaceutical an Endo International Company,"Chestnut Ridge, NY",Not available
Data Management Analyst I,The Data Management Services practice at Precision Xtract focuses on the development and commercialization of industry leading data assets for biopharmaceutical...,Precision Xtract,"Stamford, CT",Not available
"Data Analyst - SQL, Teradata",Work on reconciliation of data from source to all data layers in NDW/Hadoop. 5-10 years Data Analysis. Support standardization efforts for referential data used...,"Computer Enterprises, Inc.","Philadelphia, PA 19103","$80,000 - $100,000 a year"
"Data Analyst, Business Operations & International","Fluency in data analysis and communication around data, including time series analysis, experimentation, data visualization, and defining KPI strategy for your...",Twitch,"San Francisco, CA",Not available
Excel Data Analyst -A8766932,"Excel Data Analyst. 3-5 years of prior experience as a Data Analyst is required. Responsible for data analysis, validation, cleansing, collection and reporting....",SyApps LLC,"Washington, DC 20260 (South West area)",Not available
Healthcare Data Analyst,Healthcare Data Analyst. This position will support the client’s Data efforts by providing data and analysis to help with decision making....,Informatics Group,"Naperville, IL",Not available
Data Analyst II,"Supports and/or leads data collection, cleansing, and validation. Cox Communications is looking for a Data Analyst II who will provide support to the...",Cox Enterprises,"Atlanta, GA 30328",Not available
Data Analyst,"To be considered for a Data Analyst position, individuals will possess the following:. Independently managing data collection and data processing on projects...",Phoenix Marketing International,"Framingham, MA 01701",Not available
Analyst,2 or more years’ data analysis experience required. Research and identify relevant data sources and incorporate an understanding of business drivers into...,"Vizient, Inc.","Worcester, MA 01605",Not available
Digital Data Analyst-Fargo,"Digital Data Analyst. Support data and analytics requests throughout the development cycle including gathering data requirements, sourcing and validating data,...",Swanson Health Products,"Fargo, ND 58104",Not available
Data Analyst,"As the department continues to evolve and build its data repository from both internal and external data sources, your responsibility will also include...",Dime Community Bank,"Brooklyn, NY",Not available
Business Analyst I,Model and forecast business trends based on historical data sets and planned product changes or feature launches....,Armstrong,"Butler, PA 16001",Not available
Data Analyst,"Experience with Data Analysis and/or Data Visualization tool such as (MicroStrategy). As a Data Analyst at Pandera, you are someone who can do a analyze data...",Pandera Systems,"Charlotte, NC",Not available
Analyst-Data Intermediate,"Provides analysis, reporting and data discovery services for clinical improvements. Experience with a broad range of BI technologies supporting prototyping,...",Gateway,"Indianapolis, IN 46204",Not available
Data Visualization Specialist,"Bachelor’s degree, preferably in data visualization, data science, marketing or equivalent work experience....",American Century Investments,"Kansas City, MO 64111 (Valentine area)",Not available
"Data Scientist Trainee, Junior","Data Scientist Trainee, Junior. A chance to change the world with the Data Science Bowl—the world’s premier data science for social good competition....",Booz Allen Hamilton,"Washington, DC",Not available
Entry Level Analyst,Mapping and analyzing quantitate data. The analyst will be responsible for providing financial analysis regarding all facets of the business for our client....,Precise Int,"New York, NY","$47,000 - $51,000 a year"
DATA ANALYST,"Work with business analyst, data architects and database developers. Analyze complex data systems and document data elements, data flows, relationships and...",Firmament Solutions,"College Park, GA 30349",Not available
Data Ingestion Analyst,"As a Data Ingestion Analyst in our Decision Science and Transformation team, you will be working to bring new data sources in to the Big Data Platform....",GEICO,"Chevy Chase, MD",Not available
Strategic Intelligence Analyst,"Comfort with large data sets, data modeling and interpretation preferred. Advanced quantitative skills and ability to interpret data from multiple sources;...",Blue Cross Blue Shield of Michigan,"Detroit, MI",Not available
Data Analyst (Medical / Dental Industry),"The Data Analyst position will be working with small, medium, and large dental practice datasets. Using tools such as excel, the analyst will create, examine,...",Practice Quotient,"Griffin, GA",Not available
"Data Analyst, Entry Level (Graduate Degree)","Excellent understanding of computer science fundamentals, data structures, and algorithms. This person will generate insights by conducting extensive analyses...",Paypal,"San Jose, CA",Not available
"Junior Analyst, Digital Intelligence","Junior Analyst, Digital Intelligence. Proficiency in writing efficient data pulls in SQL. The Junior Analyst, Digital Intelligence will be responsible for a...",Edelman,"Atlanta, GA 30309 (Midtown area)",Not available
Data Analyst,Proven working experience as a data analyst or business data analyst. Data analysts will develop analysis and reporting capabilities....,Trivedi Hospitality,"Schaumburg, IL","$42,000 - $45,000 a year"
Data Research Analyst,We are looking for a research analyst to join our data operations team. Liaise with technology leads to communicate data requirements for ingesting data content...,Regulatory DataCorp,"King of Prussia, PA 19406",Not available
"Data Scientist, Social Science","The data scientists on our team have a variety of backgrounds including physics, political science, and mathematics....",Civis Analytics,"Chicago, IL",Not available
SAP Jr. Data Analyst,Must be able to focus on and analyze data for significant amounts of time. Able to understand and follow data set/field models to ensure completeness and...,Cross Resource Group,"Louisville, CO",$24.99 - $25.00 an hour
Analyst - GCI Analytics - University Students,"You will be given high levels of responsibility from the start, including interfacing directly with clients to support their use of the data in our benchmarks,...",McKinsey & Company,"Atlanta, GA 30318 (Rockdale area)",Not available
Business Intelligence Associate Analyst,"The Business Intelligence Associate Analyst, in their ongoing effort to provide actionable insight to help decision makers, will create original analyses,...",Customers Bank,"New Haven, CT",Not available
Pricing Analyst / Data Entry,Muff's Motorsports LLC is looking for a computer savvy individual to add to our team. The position will involve pricing ATV and motorcycle parts for our eBay...,Muff's Motorsports LLC,"Ashaway, RI",$12 - $14 an hour
Business Analyst - Data Science and Statistics,Business Analyst - Data Science and Statistics - SCI002927. Our data analysts articulate the implications of complex data and can translate results from complex...,SCIEX,"Framingham, MA",Not available
Data Analyst,Position Summary 511 Operator plays a pivotal role in collecting and disseminating traffic and transit emergency and non-emergency information assisting in...,TransSight,"San Ramon, CA",Not available
Data Analyst,"Other responsibilities include system monitoring and data environment evaluation, communication liaison with customers, write-up of business requirements and...",EmblemHealth,"New York, NY",Not available
Data Analyst,Integrates data from multiple sources to produce requested or required data elements. We are currently seeking a Data Operations Analyst Sr to support the...,"Navistar, Inc.","Lisle, IL",Not available
Data Analyst,We are looking for Data Analysts to join our analytics team to help us take a data-driven approach to growth. Perform ad-hoc data studies based on requirements...,MoneyLion,"New York, NY",Not available
AR Data Analyst,"OVERVIEW The general purpose of this position is to daily monitor, maintain, and/or process any subsidiary ledger transactions that impact the accuracy and...",Coca-Cola Bottling Co. Consolidated,"Charlotte, NC",Not available
Marketing Data Analyst,Experience with data access/preparation methods (SQL and relational databases). Strong communication skills and the ability to process and present vast amount...,"Agilent Technologies, Inc.","Wilmington, DE 19808",Not available
Data Science Intern (2019),The Writing Tools team is composed of data scientists and business analysts. DATA SCIENCE INTERN (Summer 2019)....,Chegg,"New York, NY",Not available
Watson Health Data Scientist,Knowledge of health data sources and data management. Data management system (DMS); Data management process and compliance)....,IBM,United States,Not available
Hydrocarbon Dealmaking Analyst,"Gathering counterparty data for master data set ups and updates. Back up for other HCDM analysts. Before applying, you are advised to read our data protection...",Shell,United States,Not available
Sr. Data Science Analyst,"Perform sophisticated data analytics (encompassing data mining, inferential statistical analysis, and predictive analytics, for example)....",SunTrust,"Atlanta, GA 30328",Not available
Digital Marketing Analyst,Digital Marketing Analyst. Excellent analytical skills with demonstrated experience turning data into actionable insights....,O'Reilly Auto Parts,"Springfield, MO",Not available
Clinical System Data Analyst,CLINICAL SYSTEM DATA ANALYST (STATISTICAL PROGRAMMER/STATISTICS SPECIALIST- BONE MARROW TRANSPLANT)*. Provides clinical data to research entities upon request....,GHR Search,"Philadelphia, PA","$75,000 - $95,000 a year"
Sr Data and Planning Analyst,The Graduate College at Arizona State University is seeking a strong candidate for the position of Sr Data and Planning Analyst....,Arizona State University,"Tempe, AZ","$56,880 - $85,000 a year"
Data Management Analyst Senior,The position collaborates with stakeholders and other analysts to enable access to and interpretation of a variety of data sources....,University of Kentucky,"Lexington, KY","$40,872 - $65,395 a year"
Pension Administration Data Analyst,"Pension Administration Data Analyst. The data analyst role will vary by individual project including elements such as data loads, data validation, data analyses...",October Three Consulting,"Jacksonville, FL",Not available
Data Analyst,Support merchant’s efforts to collaborate with Vendors/Suppliers through data. Preferred 5 years of experience with complex analysis;...,Advance Auto Parts,"Raleigh, NC",Not available
"Analyst, Growth Analytics","Work closely with Finance, Product, Engineering and Data Science teams to ensure data hygiene and data tracking requirements are in place....","Pandora Media, Inc.","Atlanta, GA",Not available
Data and Reporting Analyst,We are seeking a Data & Reporting Analysts nationwide. Conduct large-scale data analysis and modeling to derive actionable insights....,Accenture,United States,Not available
Marketing Data Analyst,"Is looking for a Marketing Data Analyst to work for our client in Sunnyvale, CA. Including data integration with CRM or marketing automation platforms (e.g.,...",FocusKPI Inc.,"Sunnyvale, CA",Not available
Data Analyst,"This position will collect, consolidate data; Assist with ad hoc data analysis as directed. Work with other teams/departments on data collection and reports....","Trividia Health, Inc.","Fort Lauderdale, FL 33309",Not available
DATA ANALYST,"This position supports analysis of complex, multi-organizational clinical and financial data to assess quality, cost, and access outcomes and various supporting...",Cayuga Medical Center,"Ithaca, NY 14850",Not available
Data Analyst,Ability to find errors in large data sets and identify significant data amid large volumes of routine information....,Alter Eco Foods,"San Francisco, CA",Not available
Data Analyst Intern to Full Time Hire,Assist in procurement of data from various sources and perform data audits. The data analyst will work in our main office in New York City on a daily basis....,BuyerGenomics,"New York, NY",Not available
System Data Analyst,Ensure data integrity by inspecting all Admissions CRM for accuracy and parody with external reporting. Be a part of the team that drives marketing decisions...,Bryant & Stratton College,United States,Not available
Data Analyst,"Responds to data inquiries from various groups within an organization. Extracts and analyzes data from various sources, including databases, manual files, and...",System One,"Allendale, NJ",Not available
Bionformatics Data Analyst I-KabosLab,Bioinformatics Data Analyst I. Managing the data server. The candidate will work as a Bioinformatics Analyst I in the Division of Medical Oncology....,University of Colorado,"Aurora, CO",Not available
Data Analyst,"Provides data summary reports and data analyst support for miscellaneous data report requests. Writes code using statistical (i.e., SAS or R) programs to link...",Chickasaw Nation Industries,"Atlanta, GA 30329",Not available
Data Analyst,"Coordinates district and state data management systems. Knowledge of word processing, data bases and reports. Ensures the accuracy of all data that is collected...",Nampa School District 131,"Nampa, ID 83686",Not available
Business/Data Analyst,The role is part of the Project Management organization and will work on multiple projects simultaneously to achieve goals by translating business data into...,Tundra Restaurant Supply,"Boulder, CO 80301",Not available
Data Link Analyst Moorestown NJ,Data Link Analyst. The Data Link Analyst will provide support for the Navy Combat Systems running Simulation systems....,"Future Technologies, Inc.","Moorestown, NJ",Not available
"Senior Analyst, Data and Analysis","Senior Analyst – Data & Analysis. To help with this, we’re looking for an outstanding Senior Analyst – someone who can analyze massive data sets, make...",Digitas,"New York, NY 10104 (Midtown area)",Not available
Scientific Data Analyst,Lead the implementation of data standards and common data elements for data collection. The Scientific Data Analyst would be responsible for programming and...,Stanford University,"Stanford, CA 94305",Not available
MEDICAL DATA ANALYST,Data analysts may also be responsible for regularly auditing data input. Medical data analysts examine data and create reports based on specific parameters....,"JWP Strategic, Inc.","Mattoon, IL 61938",Not available
Data Scientist,"At least 5 years of experience with data querying languages (e.g. In cases where questions cannot be answered with available data, work with engineers to...",Amazon.com,"Seattle, WA",Not available
Data Analyst (105098),#105098 - Data Analyst. (Administrative Analyst/Specialist - Non-Exempt)....,California State University,"San Luis Obispo, CA","$5,000 - $5,417 a month"
Data Analyst,"Apkudo is looking for a passionate Data Analyst to turn data into information, information into insight and insight into business decisions....",Apkudo,"Baltimore, MD",Not available
Business Data Analyst,The Business Data Analyst is responsible for compiling reports that enable other employees to make sound data based decisions to support the business....,Kripalu Center for Yoga & Health,"Stockbridge, MA 01262",Not available
Data Analyst,"The Data Analyst reports to the vice president for creative direction. SCAD seeks a Data Analyst to collect, interpret, analyze and report on data related to...",Savannah College of Art and Design,"Savannah, GA 31401",Not available
Data Analyst,"Reporting to the Senior Manager Data Analytics and Strategy, the Data Analyst will design, develop and deploy actionable analytics....",Entertainment,"Troy, MI 48084",Not available
Intern - Actuarial and Analytics - Data Analyst,"Works well with large, complex data sets. The Hanover Insurance Group is seeking to attract exceptional college students for our Summer Internship Program,...",The Hanover Insurance Group,"Worcester, MA",Not available
"Senior Analyst, Lowe's Analytics","Ability to provide analytic support including pulling data, preparing analysis, interpreting data, making strategic recommendations and presenting to client...",Synchrony,"Charlotte, NC 28277 (Piper Glen Estates area)","$52,000 - $110,000 a year"
Data Analyst,"Associates, BS, or relevant experience in Database Development & Data Analysis (if no degree). Email resumes for these positions to:....",Zen Ledge,United States,Not available
Accounting Analyst,"Compiles and analyzes data and prepares forecast, cash flow data and regular and special reports as required. Assists in preparation of budget and cost controls...",Porcelanosa,"Ramsey, NJ 07446",Not available
Data Analyst,The Data Analyst is responsible for conducting data analyses using SAS/SQL and other resources in support of a variety of analytic solutions....,Epsilon,"Atlanta, GA 30346",Not available
Data Analyst,Working Title Data Analyst. The Data Analyst will be responsible for analyzing and interpreting data to support the fundraising and alumni engagement efforts of...,Virginia Commonwealth University,"Richmond, VA 23284 (The Fan area)","$55,000 - $60,000 a year"
Data Management Support Analyst,Analyze and audit the data and take necessary action to ensure data integrity. Experience with enterprise data manager and reporting tools is preferred....,Taco Bell,"Irvine, CA",Not available
Business Analyst - Database Experience,"• Work within the Program & Management Analysis Department (PMA) to assist in completing daily, weekly, and monthly analytical reports • Create, perform,...",Construction & Realty Services Group,"Manhattan, NY 10018 (Clinton area)","$40,000 - $45,000 a year"
Healthcare Data Analyst - DHPCO - Item 1073,"Healthcare Data Analyst (DHPCO) in Menands, NY. Bachelor’s degree, including coursework in healthcare administration, public health, informatics, statistics,...",Staffing Solutions Organization LLC,"Menands, NY 12204 (North Albany-Shaker Park area)",Not available
Research Data Analyst- Healthcare Disparities,"The Research Analyst will work as part of the current studies and will support by analyzing large amounts of data, supplying statistical information, and...",Boston Medical Center (BMC),"Boston, MA 02118 (South Boston area)",Not available
Bioinformatics Data Analyst,"We are seeking a creative and self-motivated data analyst to join the Molecular Profiling team. This including target identification, target advancement,...",Regeneron,"Tarrytown, NY",Not available
​ Market Data Energy Analyst,"Background in data science, data harvesting, econometrics, statistics, time series forecasting. As the Market Data Energy Analyst, you will be responsible for...","Ascend Analytics, LLC","Boulder, CO 80304 (Central Boulder area)",Not available
Data Analyst (Infection Control),College degree or at least one year experience with data management preferred. Assists the department in developing and implementing automated standardized...,RWJBarnabas Health,"Newark, NJ",Not available
Data Analytics Internship,"Comfortable navigating through and working with large data sets. Discovering, cleaning, and extracting information from mounds of internal data sources....",Palmer Donavin,"Grove City, OH",Not available
Data Analyst Intern,What our Data Analyst Interns do:. Hi-Rez Studios is now accepting qualified Data Analyst Intern applicants for our Summer Internship Program at our studio in...,HI-REZ STUDIOS,"Alpharetta, GA 30022",Not available
Compliance Analyst,"The Compliance Analyst will be responsible for the administrative functions of our DEA Compliance Program, Job duties include data collections, analysis and...","Rochester Drug Cooperative, Inc","Fairfield, NJ 07004","$45,000 - $57,000 a year"
Data Analyst,"Strong data analysis background, with 1-3 years experience in an analyst or business intelligence role required....",Optoro,"Washington, DC",Not available
Data Extraction Analyst,"As a Data Extraction Analyst, you will be responsible for interacting directly with our clients to discover and extract data from our client’s legacy systems...",Edmunds & Associates,"Northfield, NJ 08225",Not available
"Location Analytics Developer, Marketing, - Lakeland","Assigning specific work tasks and training and coaching GIS Data Analysts in best practices in terms of analytical technologies, methodologies, verification,...",Publix,"Lakeland, FL",Not available
HR analyst,"(Statistics, organizational behaviour, data science, economics, math). Solving complex people data questions with evidence-based research....",Spotify,"Town of Sweden, NY",Not available
Marketing Data Analyst,Experience with Data Management Platforms (DMP). Clear understanding of organizing and working with big data for research and marketing....,S.D. Professional,"Sevierville, TN",Not available
Data Analyst,"We have an immediate opening for a Data Analyst in our Union, NJ location. Data Extraction and Formatting. Use Excel functions, formulas, and VBA to manipulate...",Affiliated Monitoring,"Union, NJ",Not available
Senior Business Analyst,"Understand existing data models, and assist in development of new data models. Also prefer experience in SAP with focus on data analytics, data mining, and...",Stryker,"Mahwah, NJ",Not available
Data Analyst,The Data Analyst role requires a robust understanding of big data analysis and excellent communication skills to convey complex topics simply and concisely....,FourthWall Media,"Sterling, VA 20166",Not available
Data Analyst - Media,"Must have a strong attention to detail, and be able to quality check the external agency teams’ work to ensure that data anomalies/mistakes are caught prior to...",Microsoft,"Redmond, WA",Not available
Senior Pricing Analyst,The Senior Pricing Analyst will also provide pricing support for all ad hoc analyses (i.e. The Senior Pricing Analyst will develop client-specific pricing...,Express Scripts,"Franklin Lakes, NJ 07417",Not available
"Learning Ops Data and Insights Manager, PeopleDev","Experience in data manipulation using SQL and data visualization. Grow and lead a team of analysts with expertise in data analytics, reporting/dashboard design,...",Google,"Boulder, CO 80302",Not available
Biomedical Data Scientist - Health Technologies,Strong data visualization skills. Bootcamp or Self-taught Data Science skills are welcome. You will perform feasibility assessment on small and large-scale...,Apple,"Santa Clara Valley, CA",Not available
Marketing Research Analyst,"Interpret data, formulate reports and make recommendations. Working knowledge of data warehousing, modelling and mining....",Hiossen Inc.,"Englewood Cliffs, NJ",Not available
"Senior Business Analyst, Data Science","Experience in data retrieval, data manipulation, data analysis, and presentation using tools such as Tableau, SQL, and Excel to derive insights from data....",ICF,"Annapolis, MD",Not available
Business Intelligence Analyst,Our independent teams work on 3 to 5 new “bets” at a time and must juggle these priorities each day. Data manipulation and presentation in Excel....,ReachMobi,"Philadelphia, PA 19123 (Poplar-Ludlow-Yorktowne area)",Not available
Data Analyst,"Assists in clinical analysis of data. Participates in data validation and quality efforts as they pertain to reporting, data, metrics, and report creation and...",Genesis HealthCare System,"Zanesville, OH",Not available
Data Analyst,"Once identified, the Medical Data Analyst will create measures, test data, analyze data, and manage the performance data....",Alliance Health Professionals,"Clinton Township, MI",Not available
Data Analyst / Jr. Data Scientist,Logic2020 is looking to secure a Data Analyst for a pilot program with a client of ours. Demonstrated expertise in business analysis and data analysis....,Logic20/20,"Bellevue, WA",Not available
"Jr Analyst, Marketing Research & Analytics","Demonstrated expertise in data visualization, Tableau preferred. Work with complex data structure, manipulate, and perform analysis in SQL environment and...",Lionsgate Entertainment,California,Not available
Data Analyst,"Conduct ad hoc data analysis and data quality investigations. As a data analyst, you will provide data-driven insights via ad-hoc analyses, automated reports...","Teachstone Training, LLC.","Charlottesville, VA 22902",Not available
Data Analyst,Collaborate with data managers to define and implement data standards and common data elements for data collection....,Stanford University,"Stanford, CA 94305",Not available
Data Analyst 7821,"5 years of application of skills to analyses of markets, business analyses, and consumer products and services analyses Knowledge of Data Warehousing techniques...",Salient CRGT,"Vancouver, WA",Not available
Data Scientist & Business Analyst,"Evaluate new data sources, assessing the quality and value of data attributes. 1-3 years of experience in a statistics, data analysis, or data science role....",Intersections Inc.,"Chantilly, VA",Not available
Data Analyst (SAS and SQL),"The data analyst will be required to clean/sort/filter data as requested by the Data Scientist, and to keep a trackable record of all changes made to datasets...",Unity Technologies Corporation,"New Cumberland, PA",Not available
Data Analyst,"Comfort in a complex data environment and understanding of data structures. Familiarity with transactional and data warehouse environments (Postgres, Redshift)....",ParkWhiz LLC,"Chicago, IL 60618 (Avondale area)",Not available
Data Analyst,"The Data Analyst is a key contributor to data analysis development, quality control, and reporting work that spans the broad spectrum of healthcare data...","Health Services Advisory Group, Inc.","Tampa, FL 33607",Not available
Data Analyst to Data Analyst Senior,"Data Analyst to Data Analyst Senior. As one of the largest insurance companies in the nation, Progressive's data analysts and scientists have access to the most...",Progressive,"Mayfield Heights, OH",Not available
Business Analyst I,"Occasionally, the analyst is assigned larger and more complex projects. The Business Analyst I works under direction with more senior business contacts....",Select Medical,"Mechanicsburg, PA 17055",Not available
BPPM Analyst - US Remote,"NTT DATA, Inc. About NTT DATA Services. NTT DATA Services currently seeks a BPPM Analyst - US Remote to join our team in Boston, Massachusetts (US-MA), United...",NTT DATA Services,"Boston, MA",Not available
"Business Analyst, Forecasting & Analytics","Business Analyst, Forecasting & Analytics. Coupling quantitative and data visualization skills with a strong ability to communicate and a desire to continually...",Wayfair,"Boston, MA 02116 (South End area)",Not available
"Data Scientist, Infrastructure Strategy, University Grad","Comfortable building simple models and data manipulation, dealing with datasets, graphing plots, and deriving conclusions from data....",Facebook,"Seattle, WA 98101 (Downtown area)",Not available
Data Analyst,Assess data sets and develop lean process automations for data pipelines. The primary focus will be rapidly organizing their data to apply data mining...,Arkatechture,"Portland, ME 04101 (West Bayside area)",Not available
Healthcare Data Analyst,"Works with healthcare information from a variety of sources, including claims and billing data, hospital inpatient/outpatient data, quality measurement data,...",MedStar Health,"Washington, DC 20008 (Cleveland Park area)",Not available
Data Analyst (Efforts to Outcomes),"And if you’re a Data, Systems, or Database Analyst looking to augment your current working hours or even a computer science student looking to broaden your...",Motion Picture & Television Fund,"Los Angeles, CA 90025",$38 an hour
"Analyst, Data","Ensure that data is protected, classifying and indexing records, destroying or archiving finished data/records, ensuring that records are easily accessible when...",General Dynamics Information Technology,"Fayetteville, NC",Not available
Business/Data Analyst Intern-Coop - Boston Area,Job Description IBM CIO (Chief Information Office) Organization is looking for innovative talent for our Boston area locations who bring fresh new ideas to...,IBM,United States,Not available
Data Analytics Specialist,"Data Analytics Analyst - Database Guru. Extensive experience with data integration architectures. Direct, hands-on experience with automated data integration...",Central Maine Healthcare,"Lewiston, ME 04240",Not available
