Title,Summary,Company,Location,Salary
Statistical Analyst I,"Analytics team within the Papyrus – Recycled Greetings Division at our world headquarters in Westlake, Ohio....",American Greetings,"Westlake, OH 44145",Not available
"Intern, Revenue Analytics- Spring",The Revenue Analytics Intern will support Revenue Forecasting & Analytics team members in maximizing Frontier’s revenue generation and profitability....,Frontier Airlines,"Denver, CO 80249 (Gateway-Green Valley Ranch area)",Not available
Supplier Intelligence Analytics Manager,"Minimum of 3 years of experience in Sourcing analytics, sourcing, data analytics, procurement, manufacturing operations, or supply chain management....",General Electric,"Evendale, OH",Not available
Data Quality Analyst,The team is working to build a world class data driven organization that includes Data Governance enabling advanced analytics and Data Science across Bose....,Bose,"Boston, MA",Not available
Business Data Analyst,Provides support of Data Science and Advanced Analytics project/programs reducing administrative data governance tasks and action items....,Bose,"Boston, MA",Not available
Analytics Architect,"Design measurement solutions for Adobe Analytics, Google Analytics, WebTrends and other technologies. Perform audits and evaluations of analytics deployments....",Merkle Inc.,"Pittsburgh, PA 15220",Not available
Data Analyst (Architecture Team),"Deloitte Services LP includes internal support areas such as Marketing and Communications, Human Resources/Talent, Information Technology, Facilities...",Deloitte,"Atlanta, GA 30303 (Five Points area)",Not available
Head of Analytics,"Lead all business analytics efforts across internal and external organizations including data modeling, data standardization, data visualization and other...",FTX Games,"San Diego, CA",Not available
Data Management and Information Analyst,The Department of Design and Construction is seeking a Data Management and Information Analyst to work under the direction of the Associate Commissioner of...,New York City DEPT OF DESIGN & CONSTRUCTION,"Queens, NY","$52,524 - $81,535 a year"
DMS SR. ANALYST - PROGRAM ANALYTICS & DATA PROCESSING,"Prepares monthly vendor score card, quarterly business review statistics and other related information and analytics....",Delta Air Lines,"Atlanta, GA",Not available
Digital Analytics & Optimization Analyst,Support ongoing web analytics associate training and development. Provide web analytics training and support for the e-commerce organization....,KOHLS,"Menomonee Falls, WI 53051",Not available
"STATISTICAL DATA ANALYST, School of Public Health, Biostatis...","Primarily responsible for coordinating data management for epidemiologic and biomedical research projects at BUMC and other research organizations, including...",Boston University,"Boston, MA",Not available
"Data Analyst, Insights and Marketing Analytics, Analytics","Insights and Marketing Analytics at Criteo. Support IMAX data for the global Criteo analytics community. Liaise with other teams as needed, including non-IMAX...",Criteo,"New York, NY 10011 (Chelsea area)",Not available
Advanced Analytics Specialist 3,"2 years' experience with analytics in retail operations or related field. Bachelor s degree in Business, Finance, Accounting, Statistics, or related field and 1...",Walmart eCommerce,"San Bruno, CA 94066",Not available
Speech Analytics Analyst,"Create and standardize reporting templates using analytics data. Create and maintain queries, reports and dashboards within the Verint Speech Analytics tool....",Allianz Worldwide Partners,"Richmond, VA",Not available
Business Analytics Analyst - Strategic Analytics - Full Time...,"The Strategic Analytics Analyst develops dashboards, subject area marts, data visualization tools, other publications and produces market based analytics....",John Muir Health,"Walnut Creek, CA 94597",Not available
Analytics - Sr Analyst,"Perform advanced analytics tasks, including but not limited to:. Ability to create robust analytics solutions to optimize digital marketing....",Merkle Inc.,"Columbia, MD 21046",Not available
Senior Analytics Consultant,"This position reports to the Sr. Director, Data Science and provides data management, analytical, and statistical support for Enterprise Pharmacy Team related...","Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",Not available
"Manager, Data Analytics",Coordinates various special projects related to data analytics. Understanding of process improvement and/or data analytics management concepts....,Speedway LLC,"Enon, OH 45323",Not available
"Manager: Technology Researcher-Analytics, AI, and Machine Le...","Manager: Technology Researcher-Analytics, AI, and Machine Learning Managed Services and Products Risk and Financial Advisory Powered by Deloitte’s Risk and...",Deloitte,"Boston, MA 02116 (South End area)",Not available
"Manager, Marketing Analytics","The Manager, Marketing Analytics plays a key role on the Marketing Analytics team, interacting with multiple business units across the organization (Marketing,...",Sallie Mae,"Newark, DE",Not available
"Director, Global Strategic Insights & Planning","Manages Global Sales Analytics Team (10 in Atlanta, 10 in Manila), ensuring effective and efficient delivery of services and the achievement of key driver...",InterContinental Hotels Group,"Atlanta, GA",Not available
Data Scientist Internship - Summer 2019,"They draw upon the practice of data analysis, using predictive analytics, data mining, pattern recognition, data modeling, machine learning and various...",IBM,United States,Not available
Junior Business Analyst,Job Description We are a US Consulting Company. We are expert in placing candidates on Business Analyst in 2-3 weeks. We have strong clients relationships...,Cloudbigdata Technologies,"Pearl River, NY",Not available
Oncology Data Analytics Manager - SAS - Remote,Oncology Data Analytics Manager. We want you to help lead this team and scale its capabilities as a competitive analytics group....,McKesson,Work at Home,Not available
Data Scientist,Continue to improve and advance communications and collaborations amongst the various analytics teams and business units....,DICK'S Sporting Goods,"Coraopolis, PA 15108",Not available
"Supervisor, Data and Analytics",Ability to move beyond descriptive analytics and employ more sophisticated techniques (predictive & prescriptive analytics)....,OMD,United States,Not available
"Regional Analytics Leader, Information Technology & Solution...","Shapes the data and analytics agenda in the region, applying a framework of data democratization, analytics products, and augmented intelligence....",Mondelez International,"Miami, FL 33101 (Overtown area)",Not available
Quantitative Data Analyst - Minerva,"Minerva Analytics, the latest team to emerge from Cogo's proven incubator model, is seeking a Data Analyst to join our team....",Cogo Labs,"Cambridge, MA",Not available
Business Analyst - Resource and Applications,"About BlackRock BlackRock helps investors build better financial futures. As a fiduciary to our clients, we provide the investment and technology solutions...",BlackRock,"Princeton, NJ 08540",Not available
"Sr. Manager, Marketing Analytics & Performance",9+ years total experience as an analytics professional; Experience with advanced analytics using statistical modeling techniques like multi-variate regression...,PepsiCo,"White Plains, NY 10604",Not available
Data Analyst,"Konica Minolta Business Solutions U.S.A., Inc., a global Fortune 1000 company and one of Forbes 2017 America’s Best Large Employers, is transforming the way...",Konica Minolta,"Ramsey, NJ",Not available
"Analytical Lead, Travel","Experience using search engine marketing (Google Ads), website analytics platforms (Google Analytics and other measurement suite products) and brand analysis...",Google,"Atlanta, GA",Not available
"Watson Health - Data Analyst, GA","Work experience with healthcare related data analytics. Watson Health is supported by the proven innovation of IBM, the dynamic intelligence of Watson, and our...",IBM,"Smyrna, GA 30081",Not available
"Strategy and Operations Analyst, Google Marketing Solutions","4 years of analytical work experience in marketing and sales, management consulting, or in a business operations and analytics environment....",Google,"Redwood City, CA 94063",Not available
Interest Rate Analytics,"2-4 years of experience in data analytics with emphasis on design, testing, and implementation of calculations related to net interest income, cash flows, or...",Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
"VP Private Brands Sourcing, Vendor Management and Analytics","3 Business Analytics. Leads Private Brands Sourcing, Vendor Management and Analytics team. Leads the Private Brands analytics team to provide actionable...",Retail Business Services,"Salisbury, NC",Not available
Experienced Quantitative Analyst - Insurance Modeling (Remot...,The Consultant works closely with their Analytics Manager to support business goals. Support will be provided for the Consultant to pursue the CAS or Certified...,Allstate,"Chicago, IL 60290 (Loop area)",Not available
Data Entry Analyst,"About EAB At EAB, our mission is to make education smarter and our communities stronger. We harness the collective power of more than 1,400 schools, colleges...",EAB,"Richmond, VA 23219 (City Center area)",Not available
2019 University Graduate - Product/Data Analyst,Mine data and analytics at the customer level to gain a better understanding of their behaviors. You will also learn and apply advanced analytics skills like...,Uber,"San Francisco, CA 94103 (South Of Market area)",Not available
Business Analyst - Life Science,We enable companies to better compete in a new environment of highly personalized services by using advanced analytics to predict the best set of customer...,fundae Software,"Whippany, NJ",Not available
VP Data Scientist - Experimental Design & Analytics,The Chase Sales Analytics team supports the executives that lead the Community Bank and Chase Wealth Management to analyze and optimize marketing programs....,JP Morgan Chase,"New York, NY 10001 (Chelsea area)",Not available
"VP, Business Intelligence","5+ years of statistical analysis, quantitative analytics, and/or forecasting/predicting analytics. The VP, Business Intelligence will be responsible for...",Prudential,"Newark, NJ",Not available
Data Analyst,"Minimum 2 year of professional experience with analytics, business intelligence, management consulting, investment banking....",Uber,"San Francisco, CA 94103 (South Of Market area)",Not available
Consultant Analytics,"Google Analytics Analytics Consulting, Consulting, Business Analytics. DynaTrace, Google Tag Manager....",Wipro LTD,"Woodland Hills, UT",Not available
BusinessInsights ACE Visualization/SQL Reporting Engineer,3+ years of strategic consulting experience and/or analytic product management/ownership experience. Demonstrated experience consulting on business and...,UnitedHealth Group,"Philadelphia, PA",Not available
Healthcare Data Analyst,Hands on data analytics. Do you have the analytic skills to find insight in a pile of healthcare data? Milliman’s NYC Health Practice is seeking professionals...,Milliman,"Little Falls, NJ 07424",Not available
"Analytics, BI Modeling Developer - Sr Consultant",3 + years’ experience in analytics. Experience using business analytics to problem solve data-driven questions....,CVS Health,"Northbrook, IL",Not available
Data Analytics Intern (Summer 2019- Masters Student),Experience using Google Analytics and Adobe Analytics for tracking and reporting. 3+ years of experience in web and mobile analytics reporting and optimization....,Panasonic North America,"Newark, NJ",Not available
Analytical Lead,"Share best practices and evangelize adoption of scaled analytics tools and resources. Infectious sense of enthusiasm, fun, and imagination associated with a...",Microsoft,"New York, NY 10022 (Midtown area)",Not available
Market Data Analyst,Assists in issue identification and design of analytic approaches. The Data Analytic Consultant provides support in making strategic data-related decisions by...,Kaiser Permanente,"Burbank, CA",Not available
"Manager, Strategy and Analytics","Experience with financial modeling, forecasting, or sales analytics preferred. Wayfair is seeking a relentlessly curious, solutions-oriented Manager to join our...",Wayfair,"Boston, MA 02116 (South End area)",Not available
Senior Director - Analytics,"Strong hands-on experience with BI or digital analytics tools such as Tableau, TIBCO Spotfire, Micro strategy, Adobe Audience Manager/ Analytics....",Merkle Inc.,"New Albany, OH 43054",Not available
"Adjunct Lecturer, Leading Change (On-Campus, Sum'19)","Strategy/management consulting, organizational strategy, and/or analytics experience. This course is one of the four analytics leadership core courses and...",Columbia University,"New York, NY 10027 (Hamilton Heights area)",Not available
Business Analyst,"Overview: The Business Analyst will support the capture, scoping, and definition of merchandise system capabilities. The position requires an understanding of...","J.Crew Group, Inc.","New York, NY 10281 (Battery Park area)",Not available
"Product Insights Analyst, Google Marketing Solutions","The Business Strategy & Operations organization provides business critical insights using analytics, ensures cross functional alignment of goals and execution,...",Google,"Redwood City, CA 94063",Not available
"HBO Data Scientist, Content Science","Strong background in analytic programming (R, Python). The Data Scientist will work closely with engineering teams to ensure that their products and insights...",Time Warner,"New York, NY",Not available
Payments Intelligence Analyst,2-4 years of analytics experience at a payment processing company or in a Big 4 accounting firm or FP&A in a high growth tech company....,Toast,"Boston, MA 02115 (Fenway-Kenmore area)",Not available
Lead Analyst-Contract Execution,"Contracting includes the development and delivery of Contracting Strategies (contracting options / parameters by customer segment), Deal Desk (single point of...",Johnson & Johnson Family of Companies,"Somerville, NJ",Not available
Analytics Consultant - Ambulatory,"We are seeking an Analytics Consultant – Ambulatory with:. Develop data/analytics competencies consistent with the role, and progress to capable or outstanding...",UW Health,"Middleton, WI",Not available
Cognitive & Data Domain Leader (Auto / Manufacturing Industr...,Primary linkage back to IBM Data and Analytics Unit Business Leaders for the account. Expert level in articulating IBM's Data and Al solutions in the cloud and...,IBM,"Detroit, MI",Not available
Business Analyst,Do you have the know-how to apply business analysis techniques to deliver IT projects? Do you want to use your analytical thinking and data analysis expertise...,UBS,"Weehawken, NJ",Not available
Data Scientist II (Forecasting & Scheduling),"About The Opportunity Got a taste for something new? We’re Grubhub, the nation’s leading online and mobile food ordering company. Since 2004 we’ve been...",Grubhub,Remote,Not available
Senior Scientist I- Data Science,"With our portfolio of global Power Brands such as Oreo and belVita biscuits, Cadbury Dairy Milk and Milka chocolate and Trident gum, we’re the world’s #1 in...",Mondelez International,"Parsippany, NJ 07054",Not available
"Senior Manager, Cobrand Analytics",Data and Analytics. This innovative data & analytics function will drive advanced analytics and actionable insights to help drive Hilton’s performance....,Hilton Corporate,"McLean, VA",Not available
Advanced Analytics Specialist,"Designs analytic plans, translating business problems/opportunities into analytic approaches. Significant experience in many of the following marketing...",Vanguard,"Malvern, PA 19355",Not available
Director of Insight and Analytics,"This role will be aligned with the enterprise Insight & Analytics center of excellence for advanced analytics, common process, data resource standards, and...","U.S. Venture, Inc.","Appleton, WI 54915",Not available
"Data Analyst, Global Supply, Analytics","You are passionate about analytics, statistics and predictive approaches. The Global Supply Analytics team at Criteo sits between the business and technology...",Criteo,"New York, NY 10011 (Chelsea area)",Not available
"Analyst, Strategy & Analytics","Experience with testing and QA on analytics implementations. Advanced experience in Excel, Google Analytics, and Google Tag Manager....",Genuine Interactive,"Boston, MA 02118 (South Boston area)",Not available
Performance Consulting Analyst-Capital Equipment and Service...,Utilizes Infor/Lawson ERP and contract management system for order/contract management and data analytics. No....,Mayo Clinic,"Phoenix, AZ 85001 (Central City area)",Not available
Senior Analytics Strategy Consultant,"Senior Analytics Consultant. On a day-day basis, this will mean working with Fortune 500 customers on defining target operating models, analytics strategies,...",Bluefin Solutions,United States,Not available
Business and Marketing Analytics Manager,Developing strategies to spur growth and drive business using data analytics. Our products enable the biopharmaceutical industry to be at the forefront in the...,Sartorius North America,New York State,Not available
Campus Graduate – 2019 Data Scientists / Analytics Managers...,American Express Campus Graduate – 2019 Data Scientists / Analytics Managers / Product Managers Full-Time Opportunities in Credit & Fraud Risk....,American Express,United States,Not available
Analytics & Reporting Mgr II,The Analytics & Reporting Manager II is responsible for managing and providing the Strategic Sourcing Group (SSG) supplier spend analytics database and...,TD Bank,"Mount Laurel, NJ",Not available
Advanced Analytics Analyst II,Serve as a member of the Customer Analytics leadership team and focus on continuously enhancing and evolving our advanced analytics capabilities....,M&T Bank,Montana,Not available
(Remote Contractor) Patent Analyst- Electrical Engineering/...,Job Type 3rd party Contractor Ideas change the world. Help us change the way the world manages them. Job Summary Are you looking for a way to put your...,CPA Global Limited,"Southfield, MI",Not available
Sr Analytics & Reporting Analyst,"Expertise Analytics & Reporting. Create reports, insights and analytics in support of the business. This position is responsible for creating reports, insights...","Blue Cross Blue Shield of IL, MT, NM, OK & TX","Richardson, TX",Not available
Senior Product Manager - Advanced Analytics,The product & project management of UBS Asset Management Advanced Analytics Platform and several analytics solutions developed using the platform....,UBS,"New York, NY",Not available
"ANALYTICS ADOPTION COORDINATOR, FCH - ENTERPRISE ANALYTICS","Facilitates training and adoption programs for new Enterprise Analytics capabilities. Develops, coordinates and executes training and analytics adoption...",Froedtert,"Milwaukee, WI 53202",Not available
Data Analyst,"Google Analytics certification or equivalent experience. The data team is responsible for data analytics, data engineering, and data science for TheWirecutter...",The New York Times,"New York, NY 10036",Not available
"Sr. Manager, Enterprise Strategy Analytics - Oncology",3+ years of Biotech or Pharma experience in any of the aforementioned analytics areas. Effectively collaborates with a broad set of business counterparts...,Bristol-Myers Squibb,"Princeton, NJ 08540",Not available
"Director, Marketing Analytics Services","This role will also serve as a business liaison for analytic project management when engaging the broader Advanced Analytics CoE data sciences, BI, data...",Maurices,"New Albany, OH 43054",Not available
Engineering IoT Intern (Computer Science or Data Science),"Writing Requirements, developing code, testing, reporting and some data and analytics. Hartford Steam Boiler is currently recruiting for our 2019 Summer Intern...",Hartford Steam Boiler,"Hartford, CT 06103 (Downtown area)",Not available
"Senior Analyst, Analytics & Optimization","Solving problems and acting as an advocate for the analytics practice. Experience with data visualization, social listening, and social analytics tools such as...",OLIVER North America,"New York, NY",Not available
Senior Business Analyst,The Business Information Analyst is responsible for analysis and developing business requirements for Government Reporting and data management....,The Alacer group,"New York, NY",$70 an hour
"2019 Fulltime - Advanced Analytics Specialist, Supply Chain...",The Advanced Analytics Specialist is responsible for helping build our best-in-class Supply Chain Analytics. What you'll do....,Walmart Stores,"San Bruno, CA 94066",Not available
Corporate Compliance - Compliance Analytics -Quantitative Re...,The Compliance Analytics Group is responsible for statistical and data analytic efforts to improve the scale and performance of JPMC’s regulatory controls...,JP Morgan Chase,"Jersey City, NJ 07310 (Downtown area)",Not available
Sr Business Analyst,Roles & Responsibilities: Provide primary support for formulation of problem statement and definition of scope for her/his assigned area(s). Work...,Cognizant,"Weehawken, NJ",Not available
"VP, Data & Analytics",2+ years in a managing or supervisory role related to analytics. This individual will lead the analytics and business intelligence practice at AdTheorent....,AdTheorent,"New York, NY 10013 (Tribeca area)",Not available
People Data Privacy Analyst,"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building...",Facebook,"Menlo Park, CA",Not available
"Director, Advanced Analytics","Manage the Analytics budget for the department. Establish and continually evolve the analytical strategy considering platforms, standards and toolsets required...",Regeneron,"Sleepy Hollow, NY",Not available
"Sr. Analyst, Business Analysis","Who is Mastercard? We are the global technology company behind the world’s fastest payments processing network. We are a vehicle for commerce, a connection...",MasterCard,"O'Fallon, MO",Not available
Employee Scorecard and MIS Analytics,The Business Support team provides analytics and reporting for Subpoena and Confirmations. National Subpoena Processing (NSP) receives and responds to external...,JP Morgan Chase,"Indianapolis, IN 46231",Not available
Head of Analytics Recruiting,"This team comprises Machine Learning, Data Science and Algorithmic development, Web Analytics and Business Intelligence, Pricing and Competitive Intelligence...",Wayfair,"Boston, MA 02116 (South End area)",Not available
Data Scientist (Python/R) – People Analytics - USDC,"Experience in HR Analytics. Data Scientist (Python/R) – People Analytics - USDC. Text / sentiment analytics, NLP, social media and web scraping, etc.)....",Deloitte,"New York, NY 10004 (Financial District area)",Not available
Behavioral Designer - Workplace Analytics Customer Solutions,"Workplace Analytics unlocked the ability for organizations to understand how they operate. Workplace Analytics grew out of a Microsoft acquisition, and the...",Microsoft,"Redmond, WA",Not available
Lead Data Scientist - Procurement,Translate analytic results to actionable insights and business value. You understand the importance of accuracy in data analytics and reporting....,Unilever,"Englewood Cliffs, NJ",Not available
Director of eCommerce Analytics Planning,This senior level position is responsible for all aspects of web product and promotion analytics while guiding the cross-functional partners in strategic...,Destination Maternity Corporation,"Moorestown, NJ 08057",Not available
Global Commercial Data Science Director,"Analytics as software mindset. Automate analytics models and simplify information management. Applied digital marketing, sales, or customer omni-channel...",GlaxoSmithKline,"Philadelphia, PA",Not available
"VP, Data Scientist","5+ years of industry experience in data science or business analytics roles (e.g., marketing analytics, sales analytics, business insights)....",JP Morgan Chase,"Wilmington, DE 19801",Not available
Data Analytics Engineer,"Demonstrated experience creating data flow diagrams, analytics architectures, and data estate governance. Have you ever wanted to work in the world of advanced...",Microsoft,"Redmond, WA",Not available
"Analytics Outcomes, Advisor",Problem solving skills and experience constructing analytic solutions to business problems; Demonstrated critical thinking skills and ability to overcome...,CVS Health,"Northbrook, IL",Not available
"Data Scientist, People Analytics","Data Scientist, Decision Science - People Analytics. We are hiring a Data Scientist to join our fast growing People Analytics Team....",WeWork,"New York, NY 10013 (Tribeca area)",Not available
"Data Analytics Analyst - Columbus, OH",JPMorgan Chase is seeking talented candidates for a Data Analytics Analyst position in our Asset and Wealth Management (AWM) Supervisory group....,JP Morgan Chase,"Columbus, OH 43240 (Far North area)",Not available
Data Analyst 2 - Consumer Research and Insights (Business In...,"2+ years’ experience using advanced analytics to derive actionable insights. As a data analyst in our Consumer Research and Insights team, you will play a...",Nordstrom,"Seattle, WA",Not available
Senior Analyst Business Continuity,The Sr. Analyst Business Continuity reports to the Manager Disaster Recovery and will provide support to the Business Continuity Program by coordinating and...,JetBlue Airways Corporation,"Long Island City, NY",Not available
Analyst - HR Employee Data Management,"BNP Paribas is a leading bank in Europe with an international reach. It has a presence in 75 countries, with more than 189,000 employees, including more than...",BNP Paribas,"Jersey City, NJ",Not available
Senior Manager – Data Strategy & Analytics and Business Proc...,US healthcare pricing and contracting data analytics experience (3+ years). Liason with IT organization to define and build data warehouse and data analytics...,Bristol-Myers Squibb,"Princeton, NJ 08540",Not available
Quantitative Marketing Analyst,"If you are highly analytical and interested in identifying what drives customer behavior, we would love to have you join our team! The Team: Wayfair's Growth...",Wayfair,"Boston, MA 02116 (South End area)",Not available
"Manager, Finance and Analytics",This role reports to the VP of Finance and Analytics. About The Opportunity....,Grubhub,"Chicago, IL 60602 (Loop area)",Not available
Field Risk Intelligence Officer,"Partner with the Bank’s Data Analytics team to create customized risk reporting tools based on data obtained through the Bank’s sales organization•Partner with,...",Morgan Stanley,"New York, NY",Not available
Deputy Director Business Analysis,"Healthcare marketing analytics; Predictive analytics, Real World Evidence (RWE) (claim, Electronic Health Records (EHR) analytics and ROI/channel optimization...",Bayer,"Whippany, NJ",Not available
"Senior Data Analyst, Talent Acquisition Financial Investment...","3 years’ experience leading projects to improve data and analytics solutions and outcomes. 7 years’ Experience in an HR, TA, Finance, Sales, Retail, Supply...",Providence Health & Services,"Burbank, CA 91506",Not available
Manager Pharmacy Data and Analytics,"To assist in carrying out his/her responsibilities the Data & Analytics Manager hires, trains, and manages three direct report Drug Utilization Specialists....",Massachusetts General Hospital(MGH),"Boston, MA",Not available
"Private Banking Group Strategy & Analysis, Business Analytic...","8+ years of experience in Strategy, Analytics and/or Product Management. Strong understanding of deposit and lending products is advantageous.•Experience...",Morgan Stanley,"Purchase, NY",Not available
"Project Delivery Senior Analyst, Strategy & Analytics, Analy...","Deloitte Consulting LLP seeks a Project Delivery Senior Analyst, Strategy & Analytics, Analytics & Cognitive in Lake Mary, FL and various unanticipated Deloitte...",Deloitte,"Lake Mary, FL",Not available
Hedge Fund Analyst (Cryptocurrency & Digital Assets),"Interested candidates will help conduct altcoin research, market analytics, and prospective ICO investments....",Scow Capital,"Boston, MA 02116 (South End area)",$100 - $300 a day
"Senior Manager, Advanced Analytics",This position is part of Marketing Analytics team. Strong analytic skills related to working with unstructured datasets....,Walmart Stores,"San Bruno, CA 94066",Not available
"Consulting Data Analyst - Epidemiology, Bio-statistics, SAS,...","This position functions both as an analyst and as a statistical analytics programmer. Under close supervision, this position exists to assist the organization...",Kaiser Permanente,"Oakland, CA",Not available
Business Analytics & Insights Director,"As a Business Analytics & Insights Director at Siegel+Gale, you will:. Siegel+Gale is a global brand strategy, design and experience firm....",Siegel+Gale,"New York, NY",Not available
Data and Analytics Content Curator,"Data, Analytics and Product, the advanced analytical division of Equifax, offers leading edge analytics and technology solutions for current and emerging...",Equifax,"Atlanta, GA 30309 (Midtown area)",Not available
Virtual 1:1 Instructor - Introductory Data Analytics,"Our introductory analytics curriculum takes students through the basic theoretical foundation of data analytics, including probability and statistics....",Level Education from Northeastern University,Remote,Not available
Data Analytics Intern,"Detail oriented, with strong analytics and presentation skills. Voya’s Data Analytics Internships provide opportunities for students enrolled in accredited...",Voya Financial,"Windsor, CT",Not available
Analytics-Manager - Performance Analytics,They will also be part of a growing multifaceted digital analytics team that develops advanced analytic solutions for top companies across industries....,Merkle Inc.,"Pittsburgh, PA 15220",Not available
"Science & Analytics Leader, Marketing","Science and Analytics. We are looking for a new leader to amplify and accelerate the team’s impact across analytics, analytic tooling, and data science....",Netflix,"Los Gatos, CA",Not available
"VP, Customer Care","Drive innovation by leveraging industry best practices in technology and automation tools to revolutionize service delivery in areas such as Cloud computing,...",Becton Dickinson & Company,"Franklin Lakes, NJ 07417",Not available
Director of People Analytics,The People Analytics Director has primary responsibility for setting the strategy and vision and for managing the day-to-day tactical operations of the HR...,Baylor Scott & White Health,"Dallas, TX 75201 (City Center District area)",Not available
"Global Analytics & Intelligence, Forecasting Manager, Respir...",Global Analytics & Intelligence Overview. The Global Analytics and Intelligence (GA&I) organisation focuses on four key responsibilities:....,AstraZeneca,"Cambridge, MD",Not available
HCS ADVANCED ANALYTICAL CONSULTANT - ENTERPRISE ANALYTICS,"Possessing a broad combination of skills covering data (e.g., integration, aggregation, standardization), analytics (e.g., descriptive and inferential...",UNC Health Care,"Morrisville, NC 27560",Not available
"Director of City Insights, New York","In this role, you’ll work with consumers and collaborate with our marketing, strategy, product, and analytics teams to uncover insights that lead to action....",NIKE INC,"New York, NY",Not available
Monitoring & Oversight - Analytics Project Manager,Experience in designing and developing analytics solutions. Hands on experience with data analytics/ AI tools....,UBS,United States,Not available
"Analyst, Business Transformation, NBE Group","1 years of professional experience in business strategy, data analytics and project management. Support the SVP and ED with information gathering, data...",Estee Lauder,"New York, NY",Not available
Data and Analytics Model Implementation Manager,Function - Data and Analytics. Primary activities include leading the implementation of models and attributes within the Equifax analytic platforms;...,Equifax,"Alpharetta, GA 30005",Not available
Analytics Manager,What you'll do as an Analytics Manager:. You are highly proficient with data analytics and data manipulation tools....,DraftKings,"Boston, MA 02110 (Central area)",Not available
"Director of Personalization, Advanced Analytics","Responsibilities include data quality control & project management, analytic insights & advanced analytics. We are looking for a candidate to join our analytics...",SiriusXM,"New York, NY 10104 (Midtown area)",Not available
HR Data Analyst,Data analytics and decision making. Develop materials to share insights and analytics with HR function (i.e....,Estee Lauder,"New York, NY 10014 (West Village area)",Not available
Analytics Specialist - Risk Advanced Analytics,"Ability to describe from start to finish the analytic processes in their area of expertise, including when and why they favor specific approaches....",McKinsey & Company,"Silicon Valley, CA",Not available
Statistician,"Your tasks and responsibilities Bayer U.S. LLC’s Whippany, NJ, office seeks a Statistician The primary responsibilities of this role, Statistician, are to:...",Bayer,"Whippany, NJ",Not available
Strategy & Analytics - Business Strategy - Manager,"Strategy & Analytics Business Strategy Manager. In the face of uncertainty and risk, we help our clients win....",Deloitte,"New York, NY 10004 (Financial District area)",Not available
"Senior Analyst, Advanced Analytics",A minimum of 4-5 years experience working with advanced analytics. Lead the identification and creation of predictive analytics opportunities through to...,Liberty Mutual,"Boston, MA 02116 (South End area)","$95,000 - $115,000 a year"
Director of Data Science (Corporate),"Analytics Process Development. Bachelor's degree in Computer Science, Analytics, MIS, Statistics, Engineering or similar technical field....",MGM Resorts International,"Las Vegas, NV",Not available
Director of Analytics,Experience with analytics platforms such as Google Analytics and Tableau. At least seven years of work experience in analytics....,Ramsey Solutions,"Brentwood, TN",Not available
"Sr. Analyst, Service Management","Bachelor’s degree in analytics or business, or equivalent experience. Job Description Summary....",Becton Dickinson & Company,"Franklin Lakes, NJ 07417",Not available
Sr Analytics Consultant,Analytic development & innovation. Manage ad hoc and ongoing data provisioning for partner analytic needs. Ability to quickly and proactively assess a situation...,IQVIA,"Collegeville, PA",Not available
"Analytics Manager, gTech Users & Products","3 years of industry experience in a consumer-internet, web analytics, or closely related analytics role....",Google,"Boulder, CO 80302",Not available
"Sr. Analyst, Retail Analytics","In addition to advance analytics skills, this role is also proficient at integrating and preparing large, varied datasets, architecting specialized database and...",Kraft Heinz Company,"Chicago, IL",Not available
Compliance Analytics - Project Manager,Analytics Project Manager will program manage the various projects and work streams within the Compliance Analytics program....,Morgan Stanley,"New York, NY",Not available
Business Intelligence Analyst,"Hallmark Labs is a subsidiary of Hallmark Cards, Inc based in Santa Monica, California. We currently operate two digital subscription services, Hallmark...",Hallmark,"Santa Monica, CA 90403",Not available
Sr. Speech Analytics Specialist,Speech Analytics software:. The Speech Analytics Analyst*. Creation and ongoing maintenance of reports and dashboards within speech analytics solution....,"WorldPay US, Inc.","Cincinnati, OH 45249",Not available
Customer Supply Chain Data Scientist,"This includes understanding goals and outline requirements, translate into technical designs, coordinate with multiple source data owners, and then develop the...",Unilever,"Shelton, CT 06484",Not available
"Brand Lead, Grow with Google","Whether you're on a consumer product (like Gmail, Search, Maps, Chrome, Android) or a business product (Google Ads, AdSense, Google Marketing Platform,...",Google,"New York, NY 10011 (Chelsea area)",Not available
Sr. Manager of Business Planning and Analytics,2+ years experience in managing analytics teams. 10+ years of industry experience in analytics or engineering....,VMware,"Austin, TX",Not available
Senior Data and Reporting Professional,Experience in a system analytics and/or data warehousing environment. The Senior Data and Reporting Professional generates ad hoc reports and regular datasets...,Humana,"Tampa, FL",Not available
Full Time opportunities for students & recent graduates: Mic...,"A new technology paradigm is emerging, one with an intelligent cloud and an intelligent edge. To foster Microsoft’s leadership in this field, Microsoft has...",Microsoft,"Cambridge, MA 02142 (East Cambridge area)",Not available
"Executive Director, Consumer Insights and Analytics, Califor...","The Insights and Analytics will lead integration of Insights, Analytics and CRM strategic analytics to drive action from innovation, activation to enhanced omni...",Estee Lauder,"Culver City, CA",Not available
