Title,Summary,Company,Location,Salary
"Intelligence Analyst, #3647",We are seeking an Intelligence Analyst with 5-6 years of all source intelligence analysis experience with an ability to put new ideas and concepts into action....,LinQuest Corporation,"Arlington, VA 22202 (Aurora Highlands area)",Not available
Intelligence Analyst I,Knowledge of Intelligence Analysis. This is a great opportunity for someone entering into the intelligence field to provide your services and expand your...,Advantage SCI,"Washington, DC",Not available
Business Intelligence Architect,Business Intelligence Development:. The Business Intelligence Architect shall:. Knowledge of current generation business intelligence and data visualization...,City of Philadelphia,"Philadelphia, PA 19107 (City Center East area)","$85,000 - $95,000 a year"
Analyst – World of Hyatt,Data analytics capabilities – familiarity with business intelligence tools. ANALYST – WORLD OF HYATT. This role will proactively identify trends and business...,Hyatt,"Chicago, IL",Not available
Senior BI Analyst,"Excellent communication (oral & written) skills, business understanding. Run ad-hoc analyses to improve our value proposition, business model and internal...",ADIKTEEV,"San Francisco, CA",Not available
Lead Intelligence Analyst,"8 years minimum experience as an All-Source Intelligence Analyst. Our expertise ranges from strategic intelligence analysis and network modeling, expert...","Calhoun International, LLC","Charlottesville, VA 22911",Not available
Golf Pride Global Demand Analyst,"The Global Demand Analyst is responsible for developing a rolling 18 month unit and revenue demand forecast incorporating business intelligence, sell-through...",Eaton,"Southern Pines, NC 28387",Not available
Business Analyst,"The Business Analyst will be a member of a cross-functional agile team. The Business Analyst will work with product owners/SMEs to analyze business processes,...",MassMutual,"Springfield, MA 01103 (Metro Center area)",Not available
GIS Intelligence Analyst,"Compiling research information and conducting analysis for intelligence reports and bulletins for projects relative to terrorist and/or criminal activity,...",Virginia Department of Emergency Management,"Chesterfield, VA","$48,000 - $60,000 a year"
Business Planning Analyst,"And Business intelligence strategy, standardization & automation. Primary responsibilities for the Business Planning Analyst are:....",HP,"Boise, ID",Not available
Strategy Analyst,"Experience using business intelligence and visualization software. Bachelor's degree with major in business, finance and/or related experience....","Saint Thomas Health, TN","Nashville, TN",Not available
"Senior- Publicly Available Information (PAI) ""OSINT"" Intelli...","PAI Analyst are responsible for researching , developing , and presenting PAI intelligence products at the tactical and operational....",QUICK SERVICES LLC,"Fayetteville, NC 28307",Not available
Business Intelligence Analyst,Participate in a large development and implementation team in the design of highly complex software and business intelligence solutions....,Blue Cross of Idaho,"Meridian, ID",Not available
Business Analyst,"Strong skills with Excel, SharePoint, and self-service business intelligence tools. At least 2 years of experience with Tableau and/or Business Objects...",Targeted Job Board,"Boston, MA",Not available
Intelligence Systems Analyst,"Intelligence Systems Analyst- Principal - Secret Clearance Required!!!! IPSecure is looking for an Intelligence Systems Analyst-Principal at Fort Meade,...","IPSecure, Inc.","Fort Meade, MD 20755",Not available
Business Intelligence Analyst,"Must be able to adapt to a rapidly changing environment and execute many complex tasks simultaneously, anticipate business needs, and think with a business...",Waste Management,"Houston, TX",Not available
Business Intelligence Analyst,The Business Intelligence Analyst is responsible for implementing the strategic design and maintenance of business intelligence applications and ensures that...,Sundance Catalog,"Salt Lake City, UT 84106 (Sugar House area)",Not available
"Business Analyst ∞ (Maplewood, MN)","3M is seeking a Business Analyst for the Business Services Operations (BSO) division located in Maplewood, MN....",3M,"Maplewood, MN",Not available
Business Intelligence Analyst,3-7 years’ experience as a financial or business analyst. The Business Intelligence Analyst will be responsible for in-depth data analysis and reporting that is...,Tricon American Homes,"Santa Ana, CA",Not available
Business Intelligence and Reporting Manager,Experience of project delivery / business change within Business Intelligence. Beyond leading the strategic design and maintenance of business intelligence...,Dyson,"Chicago, IL 60654 (Loop area)",Not available
Senior Business Intelligence Analyst,"Success in this role requires a balance of business acumen, practical business analytics and technical skills along with a talent for communicating complex...",Zimmer Biomet,"Palm Beach Gardens, FL",Not available
Business Analyst - Amazon Business International,"Proficiency in SQL and Microsoft Excel, experience with business intelligence tools. 5+ years of relevant experience as a business analyst, creating reports,...",Amazon.com,"Seattle, WA",Not available
BI Analyst,"You are an experienced business analyst with a knack for developing creative solutions. Our fast-paced, highly collaborative internal IT team is seeking an...",Slalom Consulting,"Seattle, WA 98104 (First Hill area)",Not available
"Business Intelligence Engineer, Delivery Experience","You have performed multiple large, complex, and business critical analyses that serve major parts of the business....",Amazon.com,"Seattle, WA",Not available
Business Analytics Specialist Principals #IN725,"Analyze internal information technology capacity, vendor capabilities, and business processes to suggest improvements, propose automation, and streamline...",Cummins Inc.,"Columbus, IN",Not available
BUSINESS INTELLIGENCE ANALYST,BUSINESS INTELLIGENCE ANALYST. The Business Intelligence group at Fischer Homes is seeking a highly qualified Business Intelligence Analyst....,Fischer Homes,"Erlanger, KY 41018",Not available
Business Intelligence Engineer - Merchant Ranking Algorithm,"Successful candidates will have experience maintaining business reports, working with large data sets, derive recommendations from analysis , write business...",Amazon.com,"Seattle, WA",Not available
Industry and Business Intelligence Analyst,"A Bachelor’s Degree in Business, Business Intelligence or related business field. A minimum of 3 years of experience in an analyst role....",Wacker Neuson Group,"Menomonee Falls, WI",Not available
Business Intelligence Analyst,"The Senior Business Intelligence Analyst is responsible for assisting Business Leaders in conducting analyses that support all aspects of the business,...",MicroStrategy,"Washington, DC",Not available
Operations Analyst,"Experience in Reporting data to stakeholders using Business Intelligence tools is a plus (Power BI, Tableau, etc)....",Commvault,"Tinton Falls, NJ",Not available
Business Intelligence Developer,Educate other business units and Information Technology teams about the analytics and reporting advantages available to them through Business Intelligence....,Farm Credit Services of America,"Omaha, NE","$80,510 - $152,250 a year"
Sr. Business Analyst,"Minimum 3-5 years of experience in a business intelligence role, marketing analysis, business and/or financial management tasks for commercial organizations,...",Sony Interactive Entertainment PlayStation,"San Mateo, CA",Not available
Data and Business Intelligence Analyst,Knowledge of Microstrategy or equivalent business intelligence software. Public data) can be structured to meet business needs....,NCB Financial Group,"Crystal City, VA",Not available
Competitive Intelligence Analyst,"Build and lead Lark’s competitive intelligence efforts. All employment is decided on the basis of qualifications, merit, and business need....",Lark Technologies,"Mountain View, CA",Not available
Business Objects Lead Analyst,Experience designing and developing Business Intelligence solutions. The selected candidate will be responsible for providing analytical support for Business...,NTT DATA Services,"Frankfort, KY",Not available
Head of Measurement and Reporting,"Oversee and evolve reporting and business intelligence capabilities, tools, portals and platforms in collaboration with Engineering/Technology leadership....",Cigna,"Bloomfield, CT 06002",Not available
Associate Business Intel Analyst,Support the Business Intelligence Analyst through data mining. The Associate Business Intelligence Analyst will have the opportunity to work closely with the BI...,Vantiv,"Atlanta, GA 30363 (Buckhead area)",Not available
Analyst – Product Management (Corporate),"The Product Management Analyst is responsible for assisting in the creation of, and documenting, comprehensive project plans within Enterprise Analytics (EA)...",MGM Resorts International,"Las Vegas, NV",Not available
Business Analyst,"Examples include business/product/marketing analytics, business intelligence, strategy consulting is required. Business process design....","Aqua Finance, Inc.","Wausau, WI 54401",Not available
Lead Intelligence Analyst,GTL is seeking a Lead Intelligence Analyst to join our team. Generate and review intelligence reports. The successful candidate will lead a team of intelligence...,GTL,"Ionia, MI",Not available
Business Intelligence Analyst,"Exposure to Business Intelligence or similar tools for data prep, blending and shaping for insight and analysis....",Covia Corp,"Charlotte, NC",Not available
Business Intelligence Analyst,"Business Intelligence Analyst (314)*. The Business Intelligence (BI) Analyst is responsible for identifying business intelligence, reporting, and data analysis...",KINGS VIEW,"Fresno, CA",Not available
Cogito Business Analyst,The Cogito Business Analyst is a member of the Epic Reporting Team and reports directly to the Cogito Project Manager/ Director of Business Intelligence and...,Virginia Hospital Center,"Arlington, VA 22205 (Westover Village area)",Not available
Business Intelligence Analyst,"OkCupid is looking to hire a technical Business Intelligence Analyst! Design and create intuitive yet scalable reports, dashboards and visualizations that...",OKCupid,"New York, NY",Not available
Business Intelligence Manager,"In addition, the Business Intelligence Manager serves as the Manager for BI programming staff and BI Analysts within the Business Intelligence team....",JourneyCare,"Glenview, IL 60025",Not available
GLOBAL ENGINE LEASING STRATEGY ANALYST,Leading Fleet review process across the CE business to develop business intelligence about customer fleet plans. Bachelor's in Business or Engineering....,Businesses Pratt & Whitney,"East Hartford, CT",Not available
Reporting Analyst,Business Performance Management.  Business process analysis skills.  Math or Engineering or Business degree (e.g....,BMO Financial Group,"Chicago, IL",Not available
Financial BI Technical Analyst,"Minimum 3 years of experience with business intelligence tools and systems, and relational database technology....","Blue Cross Blue Shield of IL, MT, NM, OK & TX","Chicago, IL",Not available
Intelligence Analyst (Level II),"Intelligence Analyst (Level II). 5 years minimum experience as an All-Source Intelligence Analyst. Defense, intelligence, and Special Operations communities....",Streamline Defense,"Charlottesville, VA 22911","$73,000 - $75,000 a year"
Data Analytics & Reporting Specialist,"Minimum of 5 years of progressive experience in a report writing, data analyst, or business intelligence analyst role....",Summit Medical Group,"New Providence, NJ",Not available
Business Intelligence & Reporting Analyst,"Develop, implement, enhance, maintain Business Intelligence reporting and dashboards. Develop and implement effective/strategic business solutions through...",UnitedHealth Group,"San Juan, PR 00902",Not available
Business Intelligence / Data Analyst Consultant,"Minimum of 5 years of experience as a Business Intelligence consultant, handling at least 5-10 full cycle Business Intelligence implementations OR possess 5+...","Blytheco, LLC",Colorado,Not available
Product Analyst,Ability to synthesis and translate complex technical aspects into business terms and define from business objectives and constraints complex technical solutions...,Gartner,"Stamford, CT 06902 (Downtown area)",Not available
BI Analyst,"We supply essential and innovative food to America and beyond and are in the early stages of transforming our business from a slow-moving, mature business to an...",Basic American Foods,"Walnut Creek, CA 94597",Not available
Lead Business Intelligence Design,"The Business Intelligence Design Analyst will be responsible for building end to end BI solutions, supporting Business Unit initiatives, answering complex...",DST Systems,"Kansas City, MO",Not available
Analyst Intelligence,"Must have knowledge of the intelligence cycle, intelligence sources and methods, and the Intelligence Community (IC)....",Valiant Integrated Services,"Suffolk, VA",Not available
Intelligence All-source Analyst - Associate,"Intelligence Analyst, Associate SAIC has an exciting new opportunity for an Associate All- source Intelligence Analyst at Fort Meade, MD with the technical...",SAIC,"Fort Meade, MD",Not available
Executive Director of Analytics and Insights,"Head the management of internal business intelligence data initiatives, and communicate these priorities to stakeholders and company leadership....",Ramsey Solutions,"Brentwood, TN",Not available
Mid-Level All-source OSINT Focus Intelligence Analyst,"USAF - 1N051All Source Intelligence Analyst,1N771 Human Intelligence Specialist, 1N451B Intelligence Fusion Analyst. 0231 Intelligence Specialist, U.S....",LIS Solutions,"Fort Belvoir, VA","$96,000 a year"
Global Commercial Analyst,"Advanced degree in Business Analytics, Business Intelligence, Data Analytics or a related field preferred. Business opportunities derived from data solutions....",Satair,"Ashburn, VA 20147",Not available
Business Intelligence Analyst,"2 years’ work experience in financial analysis, data analytics or business intelligence. The Business Intelligence Analyst position is responsible for gathering...",Starkey Hearing Technologies,"Eden Prairie, MN",Not available
Performance Analytics Analyst - Voice Operations,"Data Analytics / Business Intelligence:. 1-2 years of relevant industry experience in a data science, business analytics, business intelligence or comparable...",Wyndham Hotels & Resorts,"Parsippany, NJ 07054",Not available
Business Intelligence Programmer,"Business Intelligence & Data Analysis. The Business Intelligence Programmer will join a fun, dynamic team to help solve integration and data problems relating...",MatchMade Consulting,"Foxborough, MA",Not available
Associate Intelligence Analyst - Active Secret or TS clearan...,"Seeking a Intelligence Associate Analyst to join our team in Arlington, VA. Daily responsibilities of the Intelligence Associate Analyst include researching...",General Dynamics Information Technology,"Arlington, VA 22201 (Lyon Village area)",Not available
Business Intelligence Analyst,"The Business Intelligence Analyst independently produces insightful market and business analytics. Experience with business intelligence tools such as Spotfire,...",Pontoon,"Toledo, OH",Not available
"Principal, Business Intelligence",One of our client facing teams in Dallas has an opening for a rock-star business intelligence & analytics Principal....,Hill+Knowlton Strategies,"Dallas, TX",Not available
Business Intelligence Analyst,"Employee will provide his service with business teams to gain a rich understanding of their business, analytical, and reporting needs, including the...",Softthink Solutions,"Herndon, VA 20170",Not available
Business Information Analyst,"Gathers, analyzes and synthesizes business intelligence to drive achievement of strategic business objectives....",Aetna,"Hartford, CT 06156",Not available
Business Intelligence Analyst,Analysis of business and technical processes. Business information system planning specific to reporting outcomes....,ServiceMaster,"Memphis, TN",Not available
Logistics Business Analyst,"Develop complex analysis supported through Transplace’s business intelligence capabilities. In Business, Supply Chain Management, Industrial Engineering or...",Transplace,"Greensboro, NC",Not available
Data Analyst,Working alongside teams within the business or the management team to establish business needs. Data Analyst job qualifications and requirements:....,Elite IT Professionals Inc,"San Francisco, CA","$80,000 - $90,000 a year"
Business Intelligence Engineer,"Preferred Certified Business Intelligence Professional - Practitioner Level SAS Certification. Collects, analyzes, and shares data to help business teams drive...",WellCare,"Tampa, FL 33634",Not available
Business Intelligence Developer,"3+ years as Business Intelligence Professional, preferably with Health Care experience. Tabula Rasa Health Care is looking for a Business Intelligence Developer...","Tabula Rasa HealthCare, Inc","Moorestown, NJ 08057",Not available
AWS Intelligence Initiative Systems Analyst,Intelligence Community agencies implement innovative cloud computing solutions and solve technical problems? Have you ever thought about helping U.S....,Amazon.com,"Seattle, WA",Not available
BI Leadership - Agency,"7-10 years of total experience in a business intelligence, data science or engineering role. We're looking for an Associate Director or Business Intelligence to...",Wayfair,"Boston, MA 02116 (South End area)",Not available
Customer Analytics and Reporting Analyst,"Knowledge or experience with SQL and Business Intelligence solutions. Using large data sets, the analyst will create customer profiling and segmentation to...",Hot Topic Inc.,"Industry, CA",Not available
Business Analyst,Partner with Business Intelligence team to continuously improve data warehouse for efficient reporting. 5+ years of experience as a business analyst working...,Indeed,"Austin, TX 78731",Not available
Business Intelligence Architect/Analyst,"Bachelor's Degree in Business, Business Intelligence or related field required. 3+ years' experience in a business intelligence role....",Mercari,"Palo Alto, CA",Not available
BUSINESS INTELLIGENCE & REPORTING ANALYST,"This position participates in the development and maintenance of business intelligence reporting frameworks, tools, and data marts;...","Preventice Services, LLC","Rochester, MN",Not available
BI Analyst,Perform requirements gathering & technical specifications of requirements; be involved in deployment process as well as design & development; develop BI...,Oncorre,"Bridgewater, NJ 08807",Not available
Senior Analyst - Business Intelligence,"The Senior Analyst - Business Intelligence is responsible for the coordination, collection, design, interpretation and completion of senior management and...",Roswell Park Comprehensive Cancer Center,"Buffalo, NY",Not available
All-Source Intelligence and Operations Analyst,All-Source Intelligence and Operations Analyst. Document intelligence assessments adhering to intelligence community writing style and proper standards....,Booz Allen Hamilton,"Wright-Patterson AFB, OH",Not available
"JIDO Intelligence Analyst, JAST","As required, you will interact directly with the deployed intelligence consumer during the development of intelligence products to meet unit and subordinate...",Vancro Incorporated,"Reston, VA",Not available
Intelligence Analyst,"The Intelligence Analyst will apply a thorough understanding of the intelligence cycle to compile, research, collate, analyze, and evaluate SIGINT Intelligence...",Chenega Corporation,"Fort Meade, MD",Not available
Business Intelligence Analyst,"Tarkett is seeking a Business Intelligence Analyst to join our Engineering team. Extract, manipulate, and summarize data records in a meaningful way that...",Tarkett,"Dalton, GA",Not available
"Business Analyst, Velocity","Design, develop and project manage complete traditional business intelligence, statistical and other advanced analyses and projects end to end....",Google,"Mountain View, CA",Not available
Business Intelligence Analyst,AbleVets has an opportunity for a motivated Business Intelligence Analyst to support our fast-growing organization....,AbleVets LLC,"Chantilly, VA",Not available
Business Solutions Analyst,"3+ years hands-on experience with business intelligence tools (Tableau, etc.). The Business Solutions Analyst (BSA) will be responsible for collaborating with...",Adobe,"San Jose, CA",Not available
Business Intelligence Analyst,Assembly’s Data Science & Analytics practice helps internal and client stakeholders take a scientific approach towards optimizing critical business and...,Assembly,"New York, NY 10017 (Midtown area)",Not available
Corporate Risk Intelligence Analyst,"Under supervision and guidance, the Corporate Risk Intelligence Analyst:. Other Business Requirements. Acts as a liaison between technology and Corporate Risk...",Associated Bank,"Green Bay, WI",Not available
Weapons Technical Intelligence Analyst,8 years of intelligence analyst experience OR. High School diploma with 12+ years intelligence analyst experience....,TechINT Solutions Group (TSG),"Aberdeen Proving Ground, MD",Not available
Open Source Intelligence Investigative Analyst,SMI is hiring a full-time entry-level analyst to work in our Pittsburgh office. Must have advanced understanding of how to use social media and open-source...,Social Media Information,"Pittsburgh, PA 15212","$35,000 a year"
Business Intelligence Manager,"Experience with business intelligence tools, e.g. Tableau. Business Intelligence creates and optimizes solutions for a rapidly growing business on a global...",Indeed,"Stamford, CT 06902 (Downtown area)",Not available
"Business Analyst, Government Programs",3-5 years' Analyst experience in a business environment. The Business Analyst will interact with key operating departments related to Technical Operations...,Navitus Health Solutions / Lumicera Health Service...,"Appleton, WI 54913",Not available
Business Intelligence Analyst,We are currently seeking a Business Intelligence Analyst to join our team. Manage timely flow of business intelligence information to users....,Senior PsychCare,"Houston, TX 77027 (River Oaks area)",Not available
Senior Business Intelligence Analyst (Finance),Creating and maintaining SOPs for the Business Intelligence team. Staying on top of industry trends and new methods to further advance the Business Intelligence...,CDK Global,"Hoffman Estates, IL 60169",Not available
Business Intelligence Analyst,Business Intelligence Analyst. 4 years business intelligence analyst experience or 2 years relevant healthcare experience with 2 years business intelligence or...,The Portland Clinic,"Portland, OR",Not available
"Senior Analyst, Market Intelligence","Senior Analyst, Market Intelligence. The Senior Business Analyst will work collaboratively with Strategy team members as well as business teams in developing...",Capital One,"McLean, VA 22107",Not available
Business Intelligence Developer,"Business Intelligence Developer. We're looking for a keen, analytically-minded business intelligence developer to join our growing team at iVantage Health...",The Chartis Group,"Newton, MA",Not available
Qlikview Business Intelligence Architect,"The Sr Business Intelligence Architect proactively works to improve data environments, with a constant eye on building out self-service capabilities across all...",AmerisourceBergen,"Fort Mill, SC",Not available
Senior Intelligence Analyst,Senior Intelligence Analyst. Five years at the strategic level as a South West Asia Foreign Area Officer qualifies for the Senior Intelligence Analyst position....,QUICK SERVICES LLC,United States,Not available
"Business Intelligence Data Analyst, Strategic/Business Plann...","Accounting, Finance, or Business Administration. Applying capacity to effectively translate contract requirements into functional mathematical models, the...",Norton Healthcare,"Louisville, KY",Not available
Sr. Test Analyst-Business Intelligence,"Experience with Micro Strategy Informatica, SAP Business Warehouse, Business Objects, and Relational Databases (Teradata, Oracle, SQL Server) preferred....",Mast Global,"Columbus, OH",Not available
"Manager, Business Intelligence","The Automotive Manager, Business Intelligence will manage a team of data analyst. Model, predict, and classify Automotive business metrics....",AAA Northeast,"Providence, RI",Not available
Business Intelligence Junior Data Analyst,"As a direct report to the Business Intelligence Manager (BIM), the Business Intelligence Junior Data Analyst will be responsible for validating data, executing...",PeoplesBank,"Holyoke, MA 01040",Not available
"Business Intelligence Analyst (System Application Analyst, E...","Job Title Business Intelligence Analyst (System Application Analyst, Entry). Prior work as a reporting, software development, data or business intelligence...",Oregon Health & Science University,"Portland, OR",$29.09 - $39.95 an hour
Business Intelligence Developer,You will work with business analysts to translate business requirements into data models for visualization deployment....,KSM Consulting,"Indianapolis, IN 46240",Not available
Analyst I Business Planning & Analytics,"2-3 years' experience in data analytics type role with knowledge of Business Intelligence platforms. Also, responsible for performing data analytics to identify...",Retail Business Services,"Carlisle, PA",Not available
OG B Military Intelligence Analyst,Candidate should have recent Army Intelligence experience. The Military Intelligence Analyst collects and manages data pertaining to military warfighting...,Northrop Grumman,"Fort Leavenworth, KS 66027",Not available
Market Intelligence Analyst,"The Market Intelligence Analyst has strong organizational skills and a honed ability to uncover actionable, data-driven insights....",AlphaSense,"New York, NY",Not available
(Sr.) Business Intelligence Manager,The (Sr) Business Intelligence Manager will play an integral role in our budding Data Science and Business Intelligence group....,Toast,"Boston, MA",Not available
Business Intelligence Developer,"Oracle Business Intelligence Dashboards, Reporting Design and Development:. Experience using Business Intelligence (BI) Publisher, and with BI applications....",New York City HOUSING PRESERVATION & DVLPMNT,"New York, NY","$85,000 - $95,000 a year"
Business Intelligence Analyst,The Business Intelligence Analyst will work hand in hand with business groups to better understand business needs and opportunities to leverage analytics to...,Wesco International,"Carol Stream, IL",Not available
Business Intelligence Analyst,"Recommend ways to organize data to achieve the desired business outcome. Design, develop, automate, compile, and prepare reports, self-service tools, ad-hoc...",NGUSoft,"Fremont, CA",Not available
Data Analyst,Data Analyst will make recommendations for alternative ways to bring data to life to solve business problems....,Ford Motor Company,"Dearborn, MI 48126",Not available
BI Analyst,"The Business Intelligence Analyst reports directly to the Assistant Registrar for Student Information Systems and Analytics, and works closely with the Systems...",Aspect Consulting,"King of Prussia, PA 19406",Not available
Reporting Analyst,"Reporting to the Director, Business Intelligence, the Business Analyst - Reporting is responsible for designing business intelligence and reporting solutions...",John Hancock,"Boston, MA",Not available
"Business Intelligence Engineer, GSOC (Non-Tech)",We are looking for a talented Business Intelligence Engineer (BIE) who can help optimize analytical best practices to measure Amazon’s incident life-cycle...,Amazon.com,"Goodyear, AZ",Not available
Int Data Movement/ETLDeveloper,"This IT Intermediate BI Administrator/Developer position (Data Engineer) will help realize the design and build ETL, ELT, and other data movement processes for...",The Ohio State University,"Columbus, OH",Not available
Senior Business Intelligence Analyst - QlikView & QlikSense,"CSL Behring, a leading global biopharmaceutical company, is looking for a full-time Senior Business Analyst – Business Intelligence, who will be responsible for...",CSL Behring,"King of Prussia, PA",Not available
Financial Systems Analyst II (Business Intelligence),"Proficient in the use of Business Intelligence Reporting Tools (i.e. OneStream, Hyperion, COGNOS, Business Objects), preferred....",BDO,"Grand Rapids, MI",Not available
"Intelligence Analyst - Suffolk, VA - TS","Simulates tasking, reporting, and dissemination of intelligence from national intelligence collection assets. Validate the intelligence modeling and simulation...",General Dynamics Information Technology,"Suffolk, VA 23435",Not available
Business Intelligence Data Analyst,Business Intelligence Data Analyst. Development experience with Business Intelligence tools like:. Partner with stakeholders to define data and Business...,Raymour and Flanigan,"Liverpool, NY 13090",Not available
Business Reporting Analyst,"Oracle Business Intelligence Enterprise Edition (OBIEE), Spotfire , and/or Tableau with JavaScript expertise, etc....",Equifax,"West Des Moines, IA 50266",Not available
Business Intelligence Analyst,"Business Intelligence Analyst - Denver, CO or Las Vegas, NV ( Job Number:. Zions Bancorporation is seeking a Business Intelligence Analyst for our Enterprise...",Vectra Bank,"Denver, CO 80218 (Central East Denver area)",Not available
Senior Analyst – Advanced Analytics (Corporate),Partners with Business Intelligence team to productionalize and build appropriate change control and monitoring processes for analytical product and/or...,MGM Resorts International,"Las Vegas, NV",Not available
Metrics & Reporting Analyst,"Bachelor’s Degree in quantitative, business or computer-related field. We take pride in recruiting the best talent available for every facet of our business....",South Jersey Industries,"Atlantic City, NJ",Not available
Business Reporting Analyst,"Business Reporting Analyst - Job Number:. Business Intelligence software, advanced working knowledge of MS Access, Excel, and Power Point....",Schneider National,"Green Bay, WI 54313",Not available
Business Analyst,"As a Business Analyst on the Business Intelligence team, you will have a unique opportunity to work closely with and impact every team at Getaround, including...",Getaround,"San Francisco, CA 94107 (South Of Market area)",Not available
SENIOR STRATEGY ANALYST,"3-5 years of analytical experience in business intelligence, sales or business operations, management consulting, investment banking, or corporate strategy....",Bitly,"San Francisco, CA",Not available
Senior Threat Intelligence Analyst,Provide written Threat Intelligence briefs to executives and business leaders. Produce threat intelligence and threat indicator feeds through intelligence...,Uber,"Seattle, WA 98101 (Downtown area)",Not available
"Open Source Intelligence (OSINT) Analyst / Trainer, Ft. Polk...","SAIC is currently seeking an OSINT Intelligence Analyst who provides analysis services for INSCOM, Army OSINT Office in support of ongoing intelligence...",SAIC,"Fort Polk South, LA",Not available
Business Analyst,We are looking for an analyst to join the Business Analytics team and manage marketing acquisition performance....,Remitly,"Seattle, WA",Not available
Inventory Analyst,Predict future inventory needs and provide business intelligence to upper management. Responsible for developing and maintaining target inventory levels by SKU...,UPMC,"Pittsburgh, PA 15205",Not available
Business Intelligence Analyst,The Business Intelligence (BI) Analyst serves as a key role in implementing new business intelligence strategies to support Chimes....,Chimes International LTD,"Baltimore, MD 21215 (Pimlico area)",Not available
Data Analyst,Develop solutions using University applications and data sources by using advanced knowledge of data warehousing and business intelligence concepts....,William Paterson University of New Jersey,"Wayne, NJ 07470",Not available
Sr Business Analyst,Sr Business Analyst. The business intelligence team seeks an analyst to specialize on our owned and operated digital brands....,Meredith Corporation,"New York, NY 10017 (Midtown area)",Not available
BI Analyst,"Collaborate closely with all areas of the business (Product, SEO, Performance Marketing, Business Development, Social, Email, Sales, Marketing, Finance, Display...",Red Ventures,"Charlotte, NC",Not available
Business Intelligence Engineer,The Business Intelligence Engineers are responsible for turning data into critical information and knowledge that can be used to make sound business decisions....,Cardinal Holdings,"Concord, NC 28027",Not available
Senior Business Intelligence Manager,"As a Business Intelligence Manager you will lead a team of analysts, developers and solutions leads that produce business intelligence for Vanguard’s...",Vanguard,"Malvern, PA 19355",Not available
"Intelligence Analyst_Camp H.M.Smith, HI","Certified as a Small Disadvantaged Business. Based in Dayton, Ohio since 2001, Sawdey Solution Services is a Woman Owned/Service-Disabled Veteran-Owned Small...",Sawdey Solution Services,"Hālawa, HI",Not available
Data Analyst,"Adaptability & business acumen are critical, and the candidate will need to be open and willing to adjust focus areas as the needs of the business shift....",HigherEducation.com,"Houston, TX","$80,000 a year"
BI Analyst,Looking for a Business Intelligence Analyst to support operations and planning. Ability to manage complex business processes....,Texperts,"Vienna, VA",Not available
Analyst,"Business Intelligence/Competitive Intelligence. Bulletin Intelligence, Remote- U.S. Bulletin Intelligence and Cision are Equal Opportunity Employers....",Cision US,"Jersey City, NJ",Not available
Business Analyst I,Optimize business intelligence including query development and data analysis. Exceptional analytical skill and business acumen....,Pricesenz,"Denver, CO",Not available
Business Intelligence Analyst,OCHIN is currently looking for a talented Business Intelligence Analyst to join our team! The Business Intelligence Analyst supports the mission of OCHIN by...,OCHIN,"Portland, OR",Not available
Business Intelligence Analyst I,The Business Intelligence (BI) Data Analyst I is responsible for developing an in-depth understanding of the underlying data and proper business uses to...,MedImpact Healthcare Systems,"San Diego, CA",Not available
Data Analyst,"Business casual dress. Bachelor’s degree in Data Analytics, Math, Business or related field. As a Data Analyst you will contribute by identifying new...",GEICO,"Chevy Chase, MD",Not available
Analytics Analyst ll,"Business Data Modeling, Reporting, & Business Intelligence. Business Domain Analysis. Understanding of applicable business concepts, processes, and systems for...",CUNA Mutual Group,"Madison, WI 53705",Not available
Business Intelligence & Reporting Analyst / Senior Analyst,"Business Intelligence and Reporting Analyst / Senior Analyst. We are seeking an experienced, collaborative and results-oriented individual to join our 10X team...",10x Genomics,"Pleasanton, CA 94566",Not available
Business Intelligence Developer; Office of Strategic Insight...,"Business Intelligence Developer; The Business Intelligece Developer is core to the success and growth of Business Intelligence at Avamere, driving adoption of...",Avamere Health Services,"Wilsonville, OR 97070",Not available
Process and Performance Analyst,Business Intelligence (BI) tools. IT business system analysis/integration. Experience translating between business and IT concepts and teams....,The Coca-Cola Company,"Atlanta, GA 30301 (Buckhead area)",Not available
Sr Business Intelligence Analyst,"Partner with product and business managers to establish, capture and monitor metrics to track business results....",Bank of the West,"San Francisco, CA",Not available
Intelligence Analyst I (TOG) Part Time,Intelligence Analyst I (TOG) Part Time. Produce current crisis and term intelligence assessments on international security issues....,Obsidian Solutions Group,"Arlington, VA",Not available
BI Analyst,Lead the business intelligence tool implementation; Identify and collect business intelligence data to help make strategic decisions;...,Life Work Search,"Evansville, IN",Not available
Client Reporting Senior Analyst,"Good understanding of data gathering tools, proficient with business intelligence reporting tools, 5+ years of experience....",Bank of America,"Charlotte, NC 28255 (Wilmore area)",Not available
"Senior Game Analyst, Business Intelligence/Inference",Educate your fellow analysts on how to apply statistical rigor to their analyses and business recommendations....,MachineZone,"Palo Alto, CA",Not available
Business Analyst,"Apply strong technical skills, business intelligence, and a full understanding of the needs of the customer into all project documentation....",City of Philadelphia,"Philadelphia, PA 19107 (City Center East area)",Not available
Senior Business Analyst,"Bachelor's degree in business administration, computer science, business intelligence or relevant discipline. Intermediate experience with analytic and business...",CoBank,"Denver, CO",Not available
Business Intelligence Analyst I,Business Intelligence Analyst I. You will be part of a high performance team responsible for delivering customized reporting solutions and providing business...,Daymon Interactions,"Austin, TX 78703",Not available
