RegionName,State,Metro,CountyName,SizeRank,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
Glendale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,101,,,,,,,,,,,,,,,,,,,0.756784969,0.760151086,0.724643953,0.716923077,0.709635417,0.686817165,0.721153846,0.721111111,0.724651163,0.721111111,0.727649007,0.743690476,0.757948718,0.75030303,0.786666667,0.786666667,0.779253112,0.786666667,0.810844156,0.774712644,0.776666667,0.771818182,0.759380301,0.772399588,0.760811258,0.722107438,0.741935484,0.722222222,0.751582278,0.759897829,0.759897829,0.759897829,0.761538462,0.775210084,0.759493671,0.724575081,0.785714286,0.764705882,0.733151184,0.752941176,0.803043315,0.824074074,0.810564663,0.83914846,0.849350532,0.851593625,0.831080794,0.870967742,0.878211144,0.871297824,0.897105045,0.904146006,0.892222222,0.896774194,0.918974359,0.983606557,0.952715618,0.959023199,0.901915934,0.955897436,0.980392157,0.992234685,0.986666667,0.983936979,0.95627907,0.97484724,1.043429742,0.964285714,0.996953542,1.04606135,1.091101695,1.059421728,1.076923077,1.100756037,1.058091286,1.053979872,1.032289628,1.031107045,1.095647371,1.152860803,1.216242661,1.15625,1.169765166,1.216111111,1.118309859,1.132307692,1.164508759,1.177613014
Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,102,1.148066336,1.063368056,1.047708454,1.036516988,1.088631985,1.06845268,1.170671596,1.184834123,1.133144476,1.302612482,1.31831256,1.133144476,1.103669079,1.109057301,1.110083256,1.095588129,1.00724917,0.955371018,0.947660673,0.959684487,0.949206349,0.947760364,0.953846154,0.95508982,0.96640754,0.928961749,0.907954545,0.875,0.895895896,0.904781688,0.911146233,0.920577491,0.919117647,0.917573358,0.91202346,0.926124197,0.942202377,0.946878959,0.983822678,1.001805054,1.002370237,0.987912088,1.0242866,1.023747444,1.010587103,1.006521739,1.066748567,1.065768621,1.090909091,1.098561028,1.109117014,1.093366093,1.110083256,1.116579483,1.136098993,1.121274525,1.139212924,1.139473684,1.184517575,1.201733694,1.24198132,1.263149523,1.269230399,1.255102041,1.2809482,1.292537313,1.247614504,1.245229008,1.303780757,1.440999603,1.357142857,1.308640506,1.331059051,1.3364817,1.333465941,1.28458498,1.301281093,1.214516545,1.229093675,1.228038077,1.288503254,1.312003739,1.248545557,1.346153846,1.372218907,1.336549417,1.315789474,1.314223424,1.287430199,1.302304965,1.323643985,1.287883638,1.322686323,1.39471125,1.361069217,1.334313725,1.345935921,1.34109972,1.355275946,1.3413948,1.354506438,1.391955098,1.423229102,1.481583794,1.515129847,1.507352941
Fayetteville,NC,Fayetteville,Cumberland County,103,,,,,,,,,,,,0.623045582,0.623315364,0.644396552,0.645833333,0.655042413,0.655021834,0.645833333,0.638672361,0.631063457,0.624454625,0.626565992,0.618073316,0.624065304,0.611111111,0.625,0.632022472,0.618723937,0.625,0.625,0.639386189,0.629110792,0.638888889,0.645833333,0.645833333,0.706880302,0.714598997,0.721247563,0.701754386,0.688836526,0.698247257,0.654205607,0.647190126,0.62787962,0.650305234,0.629058442,0.626318565,0.619612069,0.625,0.621761658,0.638888889,0.640294096,0.650289017,0.65,0.634455983,0.630441366,0.627637131,0.625,0.625,0.620202206,0.618569642,0.608255868,0.611538462,0.605033882,0.61227608,0.611538462,0.610859729,0.611667118,0.617977528,0.615384615,0.617977528,0.620404412,0.621034137,0.621390951,0.634208164,0.636286725,0.631238322,0.632795766,0.65,0.641025641,0.636363636,0.629568493,0.636363636,0.660178427,0.64224548,0.642857143,0.6625,0.651605876,0.659185926,0.659422929,0.658949802,0.636363636,0.636363636,0.657894737,0.668075909,0.670535714,0.678748499,0.689338235,0.692,0.711743772,0.707290533,0.713636364,0.719047619,0.719047619,0.719047619,0.71889881
Boise,ID,Boise City,Ada County,104,,,,,,,,,,,,0.714285714,0.719087635,0.661111111,0.719087635,0.718918818,0.681818182,0.669642857,0.676470588,0.672043011,0.68452381,0.67805383,0.705329154,0.678947368,0.68877551,0.697471665,0.702702703,0.703993375,0.695,0.694722222,0.716145833,0.713618534,0.709183673,0.722222222,0.724248927,0.729166667,0.736842105,0.735294118,0.731578947,0.728571429,0.725993724,0.722222222,0.729508197,0.711616162,0.708333333,0.731578947,0.725,0.722222222,0.725,0.734693878,0.735294118,0.735294118,0.75,0.752164502,0.755814906,0.759989438,0.78995743,0.789770702,0.793333333,0.79284153,0.78713969,0.80465587,0.794205794,0.799709302,0.797413793,0.815789474,0.830232558,0.833333333,0.881374723,0.863095238,0.879706977,0.86875,0.854039855,0.862902188,0.854316547,0.824826389,0.825657895,0.85,0.875,0.854426253,0.883942414,0.841165414,0.889513109,0.892857143,0.905,0.921052632,0.931695046,0.946428571,0.925,0.94278607,0.951629766,0.953608247,0.95,0.974098477,0.973684211,0.993690852,1.054102519,1.079772727,1.028571429,1.025,1.037344398,1.09375,1.090717152,1.092329545,1.090909091,1.094276094
Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange County,105,1.745451804,1.653308273,1.69402231,1.734104046,1.687116564,1.748161399,1.687754596,1.730954677,1.758785042,1.724338888,1.743246421,1.720429614,1.68674738,1.722470914,1.714286046,1.759272872,1.79166949,1.795,1.766437684,1.808298844,1.794822429,1.769662921,1.821120961,1.829384532,1.854599407,1.794589359,1.782042495,1.770774025,1.780442804,1.831896552,1.867977528,1.92972973,1.934338953,1.909668303,1.933458913,1.922965669,1.920187793,1.96445276,1.941279912,1.942567568,1.958333333,1.91889881,1.948044281,1.920077973,1.936016984,1.939325256,2.001897533,2.014314928,2.012448133,2.013513514,2.025,2.012252592,2.049861496,2.036395147,2.082439199,2.098678524,2.127429806,2.113259669,2.118160131,2.098298677,2.092080643,2.088142707,2.088082902,2.113187954,2.111111111,2.120640905,2.144511984,2.155378015,2.181542222,2.178828366,2.207953604,2.214891612,2.191532934,2.191532934,2.204169221,2.215878137,2.228215768,2.255381605,2.226887519,2.279676259,2.237790232,2.254395036,2.229224839,2.261329819,2.295831078,2.304147465,2.307317073,2.347150259,2.334011028,2.329434698,2.350096712,2.36785329,2.345261122,2.341640706,2.338935574,2.323986928,2.298935091,2.29245283,2.313432836,2.319109462,2.33010067,2.323420074,2.353830645,2.359632008,2.354932302,2.335020815
Laredo,TX,Laredo,Webb County,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.969581749,0.966138648,0.969581749,0.969581749,0.969581749,0.966413181,0.963244613,0.963244613,0.963244613,0.963244613,0.958627649,0.950570342,0.950570342,0.950570342,0.950570342,0.952067924,0.969135802,0.963244613,0.969135802,0.9975,1
Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.324921136,1.284364261,1.370614035,1.296296296,1.333333333,1.395089286,1.510859301,1.454623288,1.428193699,1.662707838,1.68071161,1.668810289,1.438648105,1.395833333,1.322751323,1.284176088,1.270207852,1.33744856,1.388450754,1.450443191,1.517328409,1.670951157,1.700680272,1.577098088,1.555555556,1.503135981,1.544800815,1.416819013,1.343531469,1.320132013,1.309164149,1.330294461,1.480263158,1.280580256,1.365237348,1.329545455,1.345794393,1.36236736,1.337792642,1.341800284,1.37962963,1.43062201,1.476377953,1.499038462,1.588235294,1.609481394,1.566455696,1.722019825,1.610243056,1.560180995,1.50464135,1.545571091,1.522742022,1.54080756,1.5625,1.548003398,1.591312057
Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,108,,,,,,,,,,,,0.958247775,0.955535753,0.955414013,0.951475279,0.959421212,0.967275338,0.969785575,0.98880597,0.99632177,0.966565875,0.960610932,0.963457102,0.969483303,0.966608084,0.989108911,0.996291209,1,0.994444444,0.996428571,0.992911877,0.97962963,0.995918367,1,1.018512173,1.009137244,1.000548246,0.995833333,0.992882562,1.008113891,0.998263889,0.991373034,0.988246097,0.98009901,0.96875,0.975,0.998192358,0.982142857,0.992772384,0.998192358,1,1.018771331,1.009396969,1.009825328,1.026570048,1.010544815,0.992355275,0.981182796,1.011326861,1.027460098,1.029411765,1.027522936,1.02124183,1.02739726,1.027522936,1.02265943,1.027522936,1.022727273,1.019607843,1.027998955,1.00896861,1.011676678,1.026785714,1.04805726,1.042852173,1.031804734,1.033834586,1.020244242,1.02278481,1.030534351,1.036144883,1.022557529,1.00877193,1.023778071,1.022316374,1.034883721,1.03626943,1.03626943,1.041666667,1.025945946,1.02734012,1.038275194,1.054699626,1.067961165,1.067814855,1.067814855,1.06190061,1.060407071,1.085209003,1.07283893,1.103286385,1.128712871,1.127819549,1.103448276,1.146721311,1.106398129
Fort Myers,FL,Cape Coral-Fort Myers,Lee County,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129032258,1.14609324,1.158536585,1.175665969,1.191264064,1.22324159,1.215843645,1.224489796,1.245597179,1.255813953,1.275770819,1.293759513,1.274665834,1.279778074,1.262099777,1.256732496,1.22044241,1.2,1.158475426,1.202749141,1.208333333,1.254826255,1.249540779
Garland,TX,Dallas-Fort Worth-Arlington,Dallas County,110,,,,,,,,,,,,,,,,,0.796007691,0.794314381,0.770222269,0.787847621,0.804624277,0.79558011,0.793103448,0.80812446,0.81474359,0.81474359,0.798850575,0.864197531,0.847058824,0.846564346,0.841121495,0.834871795,0.849358974,0.829435897,0.838593509,0.838845666,0.836887575,0.82974359,0.835073069,0.836933045,0.841584158,0.83726607,0.845083664,0.855721393,0.92822186,0.867701247,0.901378579,0.871513944,0.853027602,0.856895947,0.851454674,0.864197531,0.838150289,0.884868421,0.894329161,0.888363292,0.881941942,0.865921788,0.858739837,0.868,0.871513944,0.887921741,0.931578947,0.925,0.944293478,0.913799593,0.921026233,0.915741379,0.962521557,1.007423118,0.978367748,1.06441048,0.988142292,1.152631579,1.239731942,1.17309386,1.076017131,1.15391015,1.094,1.149,1.094890511,1.118968386,1.010668483,1.129092784,1.080352191,1.133684959,1.148804934,1.14686442,1.212523462,1.214012759,1.165501166,1.17294159,1.176982592,1.210278781,1.269592476,1.227192982,1.224190212,1.270022621,1.335195531,1.349233547,1.310043668,1.33744336,1.357972545,1.305335954,1.396160558,1.36640557
Gilbert,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.217505991,1.289583333,1.236904762,1.303648141,1.331845238,1.331845238,1.331845238,1.29047619,1.331845238,1.324404762,1.300551471,1.294642857,1.29058296,1.219047619,1.233552632,1.228680179,1.229166667,1.244233307,1.261755486,1.261904762,1.256664128,1.261755486,1.289791438
North Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,112,,,,,,,,,,,,,,,,,0.739740537,0.749249249,0.745833333,0.70754717,0.696721311,0.703913641,0.694444444,0.696978747,0.69731405,0.713213213,0.717213115,0.717213115,0.704787234,0.70662768,0.713213213,0.712896954,0.707142857,0.686327022,0.683198765,0.697128248,0.704787234,0.714606886,0.725952813,0.725952813,0.704787234,0.7032594,0.681875,0.675309189,0.679270418,0.692222222,0.694444444,0.705232244,0.713004484,0.70995671,0.716638119,0.713213213,0.716332378,0.71653436,0.713213213,0.710702341,0.713213213,0.712090164,0.685528121,0.714847892,0.735757833,0.76433121,0.772933173,0.743639111,0.75,0.754987334,0.746996997,0.75,0.733045317,0.792325836,0.763888889,0.763888889,0.814184471,0.816831683,0.828598485,0.849820144,0.800619835,0.768442623,0.768442623,0.76951952,0.788288288,0.794078686,0.826446281,0.847624684,0.860835207,0.868388001,0.857963875,0.916666667,0.925975341,0.900841908,0.930851064,0.930851064,0.929343038,0.892523364,0.936548223,0.963386342,0.968421053,0.969595242,0.97353713,0.971322849,1.00078064,1.00078064,1.02739726,1.00078064,1.00078064,1.00078064
Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,113,,,,,,,,,,,,,,,,,,,,,1.678279199,1.7,1.636979823,1.662049861,1.670324841,1.710766423,1.751111111,1.782682513,1.80952381,1.823607427,1.803743907,1.823757764,1.848906561,1.861035023,1.878980892,1.883697813,1.908894305,1.950258438,1.961943549,1.94,1.930693069,2.006369427,2.022727273,1.958933263,2.001283573,1.975903614,1.966071429,2.023692004,2.102057955,2.125912409,2.143872114,2.224012893,2.266782912,2.27715736,2.214285714,2.174367916,2.165204678,2.174038418,2.215954875,2.287521051,2.388235294,2.392552077,2.517899768,2.688393251,2.62086514,2.709473684,2.697569757,2.641046061,2.582644628,2.629621344,2.595626863,2.600812636,2.762637363,2.726615646,2.629708431,2.602970297,2.692820513,2.654867257,2.571512539,2.580645161,2.510657194,2.423954373,2.460629921,2.54841998,2.576013514,2.6,2.688172043,2.678507993,2.707528958,2.714736842,2.731632676,2.672339306,2.623280423,2.549238579,2.542942919,2.601626016,2.633663366,2.661248625,2.706473214,2.727296524,2.75,2.722672065,2.660204082,2.612815884,2.588235294,2.588235294
Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,114,,,,,,,,,,,,,1.405882353,1.405882353,1.439153439,1.514540837,1.456447964,1.427148981,1.452136752,1.4142341,1.409198113,1.409774436,1.447916667,1.488113621,1.504149378,1.524229075,1.532921811,1.504854369,1.488868275,1.516697588,1.542111507,1.539033457,1.540198735,1.539033457,1.500228728,1.539033457,1.539033457,1.567357513,1.55952381,1.585657371,1.539033457,1.577515866,1.549642573,1.584293709,1.527122642,1.552711738,1.547413793,1.588562351,1.599210267,1.60361093,1.615646259,1.625514403,1.606353985,1.599002255,1.629192634,1.639105058,1.649094328,1.652755819,1.647550777,1.658536585,1.678831291,1.682440259,1.68,1.702879335,1.708292683,1.70106383,1.70212766,1.717235902,1.703598485,1.707894007,1.73830156,1.764575163,1.777251185,1.844444444,1.824418605,1.855345912,1.791111111,1.824418605,1.890955199,1.937043796,1.838118022,1.920947855,1.754970632,1.851829268,1.876675603,1.896236569,1.928508385,1.922712934,1.954974766,1.97228145,1.968804159,1.9390028,1.966856061,1.98379409,1.998001998,2.038461538,2.062459997,2.097409326,2.096303502,2.09375,2.097118463,2.109090909,2.088132751,2.103355513,2.085714286,2.078777297
Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,115,,,,,,,,,,,,,0.84607938,0.843486058,0.842479675,0.845285911,0.869827586,0.887082204,0.844988345,0.836809816,0.833333333,0.833333333,0.853636364,0.853794643,0.869827586,0.890271853,0.908923791,0.881801126,0.873260384,0.867346939,0.925090253,0.936595419,0.979477612,0.968678785,0.977060323,1.01266825,0.982005141,0.988475177,0.986105336,0.976707176,0.999087591,1.016427105,0.9125,0.914807302,0.89304986,0.913142857,0.955204216,0.998463902,0.964532587,0.966228893,1.034755751,1.059363958,1.006600481,1.037930136,1.021400778,1.038050295,1.032325339,1.085992908,1.064252336,1.037117904,1.166398066,1.163245437,1.120728022,1.146897093,1.152744069,1.116749785,1.133572238,1.146269263,1.15396523,1.327782561,1.33254717,1.351190476,1.246882793,1.217952239,1.236263736,1.229550886,1.221380628,1.239043825,1.186252772,1.260628356,1.157932011,1.205645161,1.272277228,1.287744227,1.389847716,1.35392905,1.31079967,1.338634238,1.35215311,1.386630533,1.4,1.326612903,1.30787037,1.344545455,1.350639579,1.344157798,1.393596987,1.35453695,1.3955666,1.439663237,1.413658537,1.383252033,1.373080397,1.350722715,1.382743363,1.395584092
Arlington,VA,Washington-Arlington-Alexandria,Arlington County,116,,,,,,,,2.092715823,1.992860045,2.195779221,2.134137636,2.128040057,2.038834951,2.074391989,2.106295993,2.167637875,2.163104056,2.168256722,2.167019027,2.113402982,2.066318931,2.241600039,2.308016878,2.298256465,2.31981982,2.314092318,2.350967233,2.411746737,2.430888575,2.404741744,2.384,2.396965475,2.407277817,2.350323625,2.349206349,2.336779656,2.315102041,2.321060606,2.339806343,2.283200003,2.311759255,2.317934783,2.296310147,2.297702298,2.259260906,2.210952158,2.220138203,2.266108787,2.274142639,2.277308075,2.297277423,2.373183598,2.377622378,2.399910953,2.380952381,2.307692308,2.273122178,2.264034425,2.266044088,2.274368231,2.316153484,2.301669282,2.324929972,2.354874042,2.347778344,2.309058615,2.342657343,2.295457548,2.275528169,2.274742676,2.247715405,2.25,2.276162791,2.284220646,2.350323625,2.334686233,2.393891141,2.159292035,2.406780862,2.370848708,2.276316571,2.290682575,2.31641208,2.327825292,2.412072148,2.418249658,2.420674862,2.425108225,2.369281046,2.402428448,2.396768402,2.39877836,2.396939468,2.381870781,2.34788068,2.317414471,2.304746632,2.347058824,2.382415254,2.417218543,2.427488023,2.444444444,2.448453608,2.37157154,2.36773634,2.344664032
Springfield,MO,Springfield,Greene County,117,,,,,,,,,,,,0.563311688,0.55625,0.55,0.574186992,0.586642599,0.580875782,0.581395349,0.554447115,0.579166667,0.572172619,0.563068182,0.55370343,0.553409386,0.557519149,0.569572716,0.5625,0.576923077,0.569767442,0.569883721,0.575,0.569767442,0.57966305,0.579166667,0.575,0.568181818,0.575,0.583022388,0.575313808,0.563636364,0.579166667,0.563068182,0.5859375,0.559033989,0.558988539,0.55,0.557872784,0.55,0.564285714,0.564285714,0.565756963,0.560043983,0.552080173,0.580281008,0.556144068,0.550285481,0.58373591,0.56675063,0.555555556,0.6,0.615921742,0.61456213,0.584285714,0.6,0.598802395,0.591875127,0.5859375,0.600208768,0.604089219,0.607638889,0.595238095,0.602020816,0.610178792,0.615671642,0.609081589,0.655286344,0.64031498,0.625,0.648071276,0.621734587,0.619103774,0.615671642,0.649496113,0.625,0.625,0.626966865,0.634566576,0.620887135,0.631446039,0.652554289,0.646551724,0.644920635,0.631818182,0.630482456,0.608682977,0.613636364,0.626315789,0.616522811,0.629844961,0.628571429,0.654842058,0.659090909,0.705645161,0.716444476,0.691883607,0.681176471
Birmingham,AL,Birmingham-Hoover,Jefferson County,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825892857,0.862068966,0.924588585,0.950520833,0.983984154,0.909090909,0.919117647,0.898740376,0.953259533,0.935218978,0.945437441,0.948184924,0.949238579,0.954844779,0.961538462,0.952227915,0.961538462,0.954081633,0.944073456,0.949372955,0.882978723,0.916970803,0.9375
Santa Rosa,CA,Santa Rosa,Sonoma County,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482233344,1.44805529,1.501079914,1.517278618,1.528077754,1.546391753,1.565290179,1.641791045,1.604477612,1.51734104,1.54406673,1.49375,1.513775473,1.375,1.388888889,1.382770436,1.450511945,1.4375,1.439903846,1.547654234,1.62835249,1.676245211,1.633325516,1.724165342,1.743712098,1.665833333,1.600237205,1.636631729,1.659090909,1.686077929,1.73816568,1.764210526,1.740080972,1.780566802,1.811605723,1.83033767,1.821060966,1.785714286,2.017272727,2.007600434,1.981288437,1.93100276,2.066666667,2.060119048,2.02712454,2.121359946,1.975210046,2.209330696,2.295,2.119986624,2.025127597,1.904761905,2.126666667,2.151363636,2.139375619,2.144697721,2.126363636,2.125,2.24,2.267272727,2.254646728,2.193287037,2.091284452,2.295081967,2.31705151,2.299908004,2.316753927,2.32575288,2.332223279,2.408947368,2.376884422,2.398248797,2.305103149,2.3,2.3
Greenville,SC,Greenville-Anderson-Mauldin,Greenville County,120,,,,,,,,,,,,,,,,,0.713153724,0.709876543,0.770178681,0.728773585,0.729166667,0.722087379,0.718857143,0.745614035,0.775387263,0.764952381,0.766438596,0.753574989,0.789473684,0.753041123,0.778571429,0.782767857,0.752952756,0.77167917,0.764482431,0.787037037,0.774468085,0.783733506,0.797420124,0.804195804,0.794285714,0.800219298,0.775,0.765907306,0.740410348,0.728055556,0.742228983,0.742228983,0.734722222,0.742228983,0.756402572,0.820804196,0.807926829,0.789440613,0.767841012,0.73030303,0.808962264,0.818273351,0.819339216,0.799111111,0.83490566,0.847191313,0.864345738,0.875440658,0.86967655,0.81056747,0.849056604,0.858666667,0.861016557,0.881278425,0.898987609,0.864345738,0.916666667,1.02529511,1.106870229,1.007326007,1.005549934,0.990301896,0.933333333,0.94537891,0.876228519,0.874849667,0.942580131,1.076592083,1.007745267,1.011970534,1.017021277,0.996666667,0.987931085,1.029135338,1.018095238,0.998330604,0.978473581,0.970009372,0.988916892,1,1.033163265,1.039807722,1.048074454,1.060121296,1.086071114,1.089128055,1.112803093,1.09921783,1.077750724,1.081755594
Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,121,,,,,,,,,,,,,,,,,,,,,,1.408438819,1.37963844,1.46878747,1.527863777,1.4717779,1.481875481,1.44,1.424444444,1.472627737,1.526437151,1.52386716,1.5521202,1.528039216,1.542222222,1.578244154,1.561666667,1.500830565,1.5625,1.55,1.545777778,1.48941993,1.539934343,1.478764479,1.585555556,1.568627451,1.598845644,1.564798223,1.58607467,1.608707017,1.608707017,1.546205472,1.549942104,1.535626536,1.547105263,1.630811936,1.614763552,1.68,1.665546337,1.676136364,1.762931034,1.732962706,1.741111111,1.829765545,1.826887661,1.762777778,1.619074087,1.68,1.708202945,1.747088186,1.70630817,1.719298246,1.715328467,1.758823529,1.716681324,1.798722595,1.705882353,1.7,1.790374845,1.851864245,1.710963455,1.722495277,1.821937322,1.924528126,1.795332136,1.79165341,1.856596558,1.899196494,1.942810458,1.875699888,1.916970803,1.856846566,1.8647498,1.812956204,1.897840532,1.951532567,1.969983866,1.990419708,2.011912222,2.25,2.111324376,2.097413793,2.252252252,2.176535985,2.228643317,2.173933603
