Title,Summary,Company,Location,Salary
ANALYST PROGRAMMER II,Prepare training materials and give presentations to statisticians and other users; ANALYST PROGRAMMER II....,Duke University and Duke University Health System,"Durham, NC",Not available
Insights Storyteller/Comm. & Design Specialist,"Clear and concise (and visually pleasing) communication is essential for this role, as is the ability to collaborate with leadership positions within the...",Universal Music Group,"Santa Monica, CA 90404",Not available
Director of Product Innovation,"Experience and demonstrated leadership working effectively with data scientists, machine learning engineers, statisticians etc....",Netflix,"Los Gatos, CA",Not available
VP Decision Analytics,4+ years of experience managing and leading a group of statisticians and analysts required. The VP Decision Analytics plays a key role in enhancing origination...,GM Financial,"Fort Worth, TX",Not available
Data Science Manager,"- Masters degree is required VCU Health System's Performance Improvement department is seeking a full time Data Science Manager to provide leadership,...",VCU Health System,"Richmond, VA",Not available
Sr. Advisory Biostatistician,"Will supervise up to two Master's-level statisticians.. Applies knowledge of sophisticated statistical methods to advance pediatric clinical, basic and...",Connecticut Children's Medical Center,"Hartford, CT 06106",Not available
Data Analyst/Engineer,Experienced statistician with a track record of setting up and optimizing metrics tracking systems and A/B testing methodologies....,Cruise Automation,"San Francisco, CA",Not available
Senior Biostatistician,Pharmacyclics is committed to the development and commercialization of novel therapies intended to improve the quality and duration of life and to resolve...,"Pharmacyclics, an Abbvie Company","Sunnyvale, CA 94087",Not available
Associate - Gynecologic Specialties Fellowship,The fellow will also have access to a team of researchers and a statistician to assist with their research project....,Emory University,"Atlanta, GA",Not available
Data Scientist,"Press Ganey - a mission driven healthcare data and services company - is looking for an energetic, creative and curious data scientist to join its Data...","Press Ganey Associates, Inc.","Boston, MA",Not available
"Director, Analytics","People management experience including analysts, data scientists, statisticians, engineers or other quantitative disciplines....",Remitly,"Seattle, WA",Not available
"Genetics, Senior Medical Director","Opportunities available to pursue clinical research with support including campus IRB, grant writing, research nurses, a dedicated PhD statistician, as well as...",Cook Children's Health Care System,"Fort Worth, TX 76104 (Southside area)",Not available
"Bioinformatics Scientist, Bioinformatician",Analyze high-throughput DNA sequence data and work with our team of scientists and statisticians to answer specific biological questions....,Natera,"San Carlos, CA 94070",Not available
Biostatistician,"Creates/acquires tools to improve programming efficiency or quality and as needed, validates work of other programmer/analysts and statisticians....",HeartFlow,"Redwood City, CA 94063",Not available
Post-Doctoral Fellow,"The fellow would join a team of epidemiologists, statisticians and exposure scientists conducting research on the role of environmental exposures (broadly...",University of Colorado,"Aurora, CO","$48,500 a year"
RDIA Senior Analyst-Programmer,"Meets with principal investigators, lab personnel, and statisticians involved in research studies to understand volume, frequency, and format of data to be...",University of Rochester,"Rochester, NY",Not available
Production Planner,PRODUCTION PLANNER / STATISTICIAN*. Utilize product and inventory control methods to ensure effective production line efficiencies and adequate inventory levels...,Pepsi,"Marion, IL 62959",Not available
Assoc IT Projects Dir,"Our people are analysts, statisticians, software engineers, consultants, sales leaders, marketing and product managers, and more....",QuintilesIMS,United States,Not available
Corp Investment Quantitative Financial Analyst,"The analyst will work with our existing team of mathematicians, statisticians, economists, traders, and programmers to research, design, and implement our suite...",Bank of America,"Atlanta, GA 30308 (Old Fourth Ward area)",Not available
"Head of Offerings Management, Cost Benchmarking","Our people are analysts, statisticians, software engineers, consultants, sales leaders, marketing and product managers, and more....",IQVIA,"Plymouth Meeting, PA",Not available
Clinical Data Manager Lead,"Interact with physicians, scientists, monitors, programmers, study managers and statisticians in creating an appropriate database, data quality assurance, and...",Katalyst Healthcares & Life Sciences,"Edison, NJ 08820",Not available
CONSULTANT– DATA SCIENCE GROUP,"The ideal candidate is someone who enjoys an analytical challenge, relishes learning new things, and is excited to work with a multidisciplinary team of...",Opinion Dynamics Corporation,"San Francisco Bay Area, CA",Not available
Operations Manager -Consumer Testing,"We are consumer researchers, expert chefs, food scientists, chemical engineers and statisticians, all committed to creating food people want to eat and benefit...","Eurofins Sensory, Consumer Research and Product De...","Livermore, CA",Not available
Principal Biostatistician - Oncology,Ten (10) years' experience in statistical analysis of clinical trials as demonstrated by the ability to lead multiple complex and/or global projects with teams...,Syneos Health Clinical,Home Based,Not available
Deep Learning Genomics Scientist,"2+ years meaningful work or research experience in data analysis or similar field (e.g., as a statistician / data scientist / computational biologist/etc)....",NVIDIA,"Santa Clara, CA",Not available
"Director, Molecular Pharmacology Branch Laboratories",Ability to lead collaborations with computational biologists and statisticians to identify deregulated cellular processes utilizing patient derived models and...,Frederick National Laboratory,"Frederick, MD 21702",Not available
Senior/Principal Statistical Analyst,Collaborates with statisticians and other team members to support ad-hoc analyses and publications. SENIOR/PRINCIPAL STATISTICAL ANALYST....,Ionis Pharmaceuticals,"Carlsbad, CA",Not available
Design Strategist,"Personas range from floor nurses, to statisticians, to data entry clerks. Tantus Technologies, Inc....",Tantus Technologies,"Windsor Mill, MD",Not available
Data Scientist,"Guardian Analytics is seeking data scientists, mathematicians/statisticians, and computer scientists to develop, analyze and program cutting-edge algorithms...",Guardian Analytics Inc.,"Provo, UT",Not available
Sensory Technician,"We are consumer researchers, expert chefs, food scientists, chemical engineers and statisticians, all committed to creating food people want to eat and benefit...","Eurofins Sensory, Consumer Research and Product De...","Livermore, CA",Not available
Human Performance Data Engineer,Consult with NASA statisticians as needed. Human Performance Data Engineer-1076225....,KBRWyle,"Houston, TX",Not available
Visiting Assistant Professor of Statistics,"The department, which includes four statisticians, offers a new major in statistics with unique undergraduate opportunities such as a statistical consulting...",Carleton College,"Northfield, MN",Not available
"Senior Manager, Audience Analytics","They will provide direction and manage the work processes and output of a team of marketing analysts, statisticians and/or data scientists....",Merkle Inc.,"New York, NY 10013 (Tribeca area)",Not available
Web Developer/Creative Technologist,"Collaborate with world class data scientists, business analysts & statisticians to design, develop, test, deploy, maintain, and enhance interactive...",Tapestry,"New York, NY 10018 (Clinton area)",Not available
Research Data Analyst 2,Ability to communicate effectively with both statisticians and non-statisticians. The Research Data Analyst 2 works on multiple extramural funded research...,University of California Office of the President,"Oakland, CA 94607 (Acorn-Acorn Industrial area)",$27.11 - $40.23 an hour
Senior Biostatistician,Develop statistical material and provide training to statisticians and non-statisticians. Develop statistical modules and provide formal training to...,Abbott Laboratories,"Plymouth, MN",Not available
Business Analyst,"The Natera team consists of highly dedicated statisticians, geneticists, doctors, laboratory scientists, business professionals, software engineers and many...",Natera,"Austin, TX",Not available
Biostatistician - Epidemiology Center - Full Time (RFR 4089),JOB SUMMARY Under limited supervision the Biostatistician is responsible for analyzing data from various research projects and quality improvement activities...,Alaska Native Tribal Health Consortium,"Anchorage, AK",Not available
Field Associate - Lead,"We are consumer researchers, expert chefs, food scientists, chemical engineers and statisticians, all committed to creating food people want to eat and benefit...","Eurofins Sensory, Consumer Research and Product De...","Livermore, CA",Not available
TradeOps Developer - NYC (Python),"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. TradeOps Developer (New York)....",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
Sr. Statistical Programmer (Onsite),Excellent communication and interpersonal skills to effectively work in a team environment under the direction of a lead programmer and statistician....,NEUROCRINE BIOSCIENCES,"San Diego, CA 92130",Not available
Sr Staff Data Scientist,"The projects are executed by teams typically including engineers, statisticians, computer scientists, software developers, product managers, and end users,...",General Electric,"Schenectady, NY 12302",Not available
Statistical Programmer II,Perform adhoc/exploratory data analyses based on requirements provided by statistician or specified in analysis plans....,Athenex,"Buffalo, NY",Not available
"CCB Finance - Marketing Core Modeler, Vice President","We are an intellectually diverse team of economists, statisticians, and other analytics professionals, focused on statistical modeling within CCB at JPMorgan...",JP Morgan Chase,"Plano, TX 75024",Not available
Data Curator,"Working within a team of biologists, statisticians and database administrators to compile and format large, highly-dimensional data sets....",Sage Bionetworks,"Seattle, WA 98121 (Belltown area)",Not available
Clinical Research Assistant,"Work with the primary investigator and/or statistician to refine and prepare data sets for analysis. The McConnell Group, Inc....","The McConnell Group, Inc","Fairfield, CA",Not available
"Associate Evaluator (Posted November 20, 2018)",The successful candidate will join a dedicated team of evaluators and statisticians who are committed to conducting utilization-focused evaluations tailored to...,Professional Data Analysts,"Minneapolis, MN 55414 (Prospect Park area)",Not available
Business Operations Manager,"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. Hudson River Trading is hiring a Business Operations Manager for its...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
MANAGING CONSULTANT- DATA SCIENCE,"The successful candidate for this position has three to five years’ experience working as a statistician, including developing sample designs and regression...",Opinion Dynamics Corporation,"San Francisco Bay Area, CA",Not available
Data Science Manager,"- Masters degree is required VCU Health System's Performance Improvement department is seeking a full time Data Science Manager to provide leadership,...",VCU Health System,"Richmond, VA",Not available
Biostatistician,"Creates/acquires tools to improve programming efficiency or quality and as needed, validates work of other programmer/analysts and statisticians....",HeartFlow,"Redwood City, CA 94063",Not available
"Principal, HEOR","Our people are analysts, statisticians, software engineers, consultants, sales leaders, marketing and product managers, and more....",IQVIA,"Plymouth Meeting, PA",Not available
"Director, Statistics - Real-World Evidence - Flexible Locati...",Prior experience managing and growing a team of statisticians to support research in a consulting setting. The candidate is expected to have strong statistical...,Evidera,United States,Not available
"Manager, Research","This core is led by a PhD biodemographer and Urologic surgeon and the team consists of a masters level statistician, database analyst and IRB coordinator....",University of Utah,"Salt Lake City, UT","$47,600 - $90,400 a year"
Data Curator,"Working within a team of biologists, statisticians and database administrators to compile and format large, highly-dimensional data sets....",Sage Bionetworks,"Seattle, WA 98121 (Belltown area)",Not available
Production Planner,PRODUCTION PLANNER / STATISTICIAN*. Utilize product and inventory control methods to ensure effective production line efficiencies and adequate inventory levels...,Pepsi,"Marion, IL 62959",Not available
Senior Biostatistician,Pharmacyclics is committed to the development and commercialization of novel therapies intended to improve the quality and duration of life and to resolve...,"Pharmacyclics, an Abbvie Company","Sunnyvale, CA 94087",Not available
Visiting Assistant Professor of Statistics,"The department, which includes four statisticians, offers a new major in statistics with unique undergraduate opportunities such as a statistical consulting...",Carleton College,"Northfield, MN",Not available
Biostatistician,"Gore, job, Phoenix, Flagstaff, Arizona, AZ, biostatistician, statistician, biostatistics, statistics, statistical, analysis, clinical, trial, clinical study,...",W. L. Gore & Associates,"Flagstaff, AZ 86004",Not available
Lead Mobile Developer,"The Lead Mobile Developer will develop, implement, maintain and support mobile applications for clinical research in the division of cardiology, and serve on a...",University of California San Francisco,"San Francisco, CA 94104 (Financial District area)",Not available
Medical and Technical Writing Consultant,"Work collaboratively with Clinical Operations, Regulatory Affairs, Chemistry, Statistician personnel. Piper Life Sciences is seeking a Medical and Technical...",Piper Companies,"Rockville, MD 20850",Not available
Assistant/Associate Professor- Biostatistics,The Department of Mathematics and Statistics at Auburn University is seeking to fill a nine-month tenure-track Assistant Professor position in the area of...,Auburn University Faculty,"Auburn, AL",Not available
Clinical Research Assistant,"Work with the primary investigator and/or statistician to refine and prepare data sets for analysis. The McConnell Group, Inc....","The McConnell Group, Inc","Fairfield, CA",Not available
Science Associate Director Clinical Biostatistics,Provide statistical guidance/oversight to study-level statisticians. Ability to manage and mentor project statisticians....,AstraZeneca,"Gaithersburg, MD 20878",Not available
Research Programmer Analyst,"Joanne Elmore's multidisciplinary team that includes physicians, statisticians, social scientists and computer scientists....",UCLA Health,"Westwood, CA 96137",Not available
Senior or Principal Biostatistician,"Consults with other statisticians on statistical methodology, study design, therapeutic area details, and data analysis. Senior or Principal Biostatistician....",PRA Health Sciences,"Chicago, IL",Not available
Clinical Data Analyst - Research Core,Works with statisticians and mathematicians to design predictive models using statistical and machine learning methods that will predict patient outcomes....,Rush University Medical Center,"Chicago, IL",Not available
Research Engineer (AIR),"The candidate will work closely with a team of structural engineers, hydrologists/hydraulics, statisticians, and specialists in financial application of...",AIR Worldwide,"Boston, MA 02116 (South End area)",Not available
Senior Research Systems Administrator,"The Zuckerman Institute brings together a constellation of neuroscientists, engineers, statisticians, psychologists and other scholars from across Columbia...",Columbia University,"New York, NY",Not available
Pricing & Promotions Data Scientist,"Data scientist, statistician, big data analyst. Groupon North America’s pricing & promotions team is responsible for giving our customers the right price and...",Groupon,"Chicago, IL 60654 (Loop area)",Not available
"Head of Offerings Management, Cost Benchmarking","Our people are analysts, statisticians, software engineers, consultants, sales leaders, marketing and product managers, and more....",IQVIA,"Plymouth Meeting, PA",Not available
"Senior Software Engineer, Data Science",Experience working in a collaborative environment that includes working heavily with scientists and statisticians and/ or productization of research from other...,Medidata Solutions,"New York, NY 10003 (Greenwich Village area)",Not available
Sales Operations Manager,"Developed by industrial statisticians and used in the industry for more than 30 years, InfinityQS’ saves leading manufacturers millions of dollars each year....",InfinityQS International Inc,"Fairfax, VA",Not available
Senior/Principal Statistician,"The Senior or Principal Biostatistician is responsible for providing statistical input and support for clinical trial design, conduct, data analysis, and...",Astex Pharmaceuticals,"Pleasanton, CA",Not available
"Director Biostatistics, Therapeutic Area Lead",The Director Biostatistics TA Lead (TAL) manages a team of statisticians in one or more therapeutic areas. The TAL provides statistical strategies for clinical...,CSL Behring,"King of Prussia, PA",Not available
Software Engineer,"Ability to interact with non-computer scientists such as lab technicians, biologists, geneticists and statisticians....",Adaptive Biotechnologies,"Seattle, WA",Not available
DIR CLINICAL GENOMICS,"Ability to work effectively in a team environment with research scientists, biotech/pharma, cancer center IT/informatics personnel, data managers, programmers,...",Moffitt Cancer Center,"Tampa, FL 33612",Not available
Clinical Research Coordinator II - The James M. Anderson Cen...,"Support the data-management process for clinical research projects, including addressing data queries from data managers, project statistician, and sponsors....",Cincinnati Children's Hospital,"Cincinnati, OH 45219 (CUF area)",Not available
"Project Manager, Analytics","It consists of experienced analysts, statisticians, modelers, data scientists, and engineers who leverage advanced quantitative intelligence, analytical...",Discover Financial Services,"Riverwoods, IL",Not available
"Sr Applied Research Engineer, Apple Media Products","You will ensure successful deployment of features and ranking models in production, A/B testing etc. You will work in collaboration with other world-class...",Apple,"Santa Clara Valley, CA",Not available
"Associate Director - CardioVascular, Renal & Metabolic Disea...","We are currently seeking an experienced Statistician to join AstraZeneca Cardiovascular, Diabetes and Metabolic function, either at the level of Principal...",AstraZeneca,"Gaithersburg, MD 20878",Not available
Clinical Project Manager,Support statisticians with computer programming tasks. Clinical Development Strategy....,DZS Clinical Services,"Bound Brook, NJ",Not available
Biostatistician - Epidemiology Center - Full Time (RFR 4089),JOB SUMMARY Under limited supervision the Biostatistician is responsible for analyzing data from various research projects and quality improvement activities...,Alaska Native Tribal Health Consortium,"Anchorage, AK",Not available
Research Scientist I,May serve as primary statistician for area. Supervise and independently perform studies to advance the goals of the principal investigator’s research projects....,Medical College of Wisconsin,"Milwaukee, WI",Not available
"Biomarker Scientist, Cellular Homeostasis","In collaboration with computational biologists and statisticians, analyze data and report quantitative results. Biomarker Scientist, Cellular Homeostasis....",Denali Therapeutics,"South San Francisco, CA",Not available
Tenure-Track Assistant Professor Position in Resource and En...,The Department’s faculty include economists and statisticians who all work with data. Tenure-Track Assistant Professor Position in Resource and Environmental...,University of Delaware,"Newark, DE",Not available
Patient Office Coordinator II- Neurosurgery,Coordinates activities of Functional Division statistician and research coordinator. The Patient Office Coordinator for the Spine Division provides...,"Jefferson - Center City, Philadelphia, PA","Philadelphia, PA 19107 (City Center East area)",Not available
Senior Statistical Programmer,Assist statisticians by suggesting algorithms to address novel analysis requests. JUUL's mission is to improve the lives of the world's one billion adult...,JUUL Labs,"San Francisco, CA",Not available
Principal Data Scientist - Marketing Cloud,"We are looking for a mixture between a statistician, scientist, machine learning expert and engineer:. Principal Data Scientist - Marketing Cloud-18001DKT....",Oracle,United States,Not available
"Senior Manager, Statistical Programming","LMR, #LI-LR1, statistician, biostatistician, programmer, programming. Implement and advise project statisticians on the use of department standardization tools...",Regeneron,"Tarrytown, NY",Not available
Bioinformatics Scientist/Sr. Scientist,"The successful candidate will work collaboratively with biologists, statisticians and clinical scientists to analyze data from preclinical and clinical studies,...",Aduro Biotech,"Berkeley, CA 94710",Not available
Data Reporting Developer (Python) - Accounting,"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. Hudson River Trading's Accounting team is looking to hire a Data...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
Senior Clinical Database Programmer,Assists statisticians and other programmers in understanding the database when they are generating specialized reports from the database....,Becton Dickinson & Company,"Sparks, MD",Not available
"Senior Manager, Applied Scientist","Recruit, hire, and mentor extraordinary Applied/Machine-Learning Scientists and Statisticians. As a Senior Manager of Applied Science, you will be responsible...",Zillow Group,"Seattle, WA 98101 (Downtown area)",Not available
Associate Director Biostatistics Oncology,Senior Principal Statistician Oncology. Provide statistical guidance/oversight to study-level statisticians....,AstraZeneca,"Gaithersburg, MD 20878",Not available
Principal Biostatistician - Oncology,Ten (10) years' experience in statistical analysis of clinical trials as demonstrated by the ability to lead multiple complex and/or global projects with teams...,Syneos Health Clinical,Home Based,Not available
Director Biostatistics,Minimum of 8-10 years of experience as lead statistician on clinical trials in pharmaceutical industry with increasing respsonibilities....,ACADIA Pharmaceuticals Inc.,"San Diego, CA 92121",Not available
Statistical Analyst - Acurian (A PPD Company),"Do you have experience working in the Financial Services, Banking or Mortgage industries as a statistician, modeler or analyst?...",PPD,"Horsham, PA",Not available
Data Scientist Mid III,"We are looking for a mixture between a statistician, scientist, machine learning expert and engineer:. As the Volanno Data Scientist, it is your responsibility...",Volanno,"Washington, DC 20017 (Catholic University-Brookland area)",Not available
"Associate Director, Biostatistics",The Associate Director will serve as a compound lead statistician for one or more oncology compounds in clinical development and is responsible and accountable...,G1 Therapeutics,"Durham, NC",Not available
Tax Specialist,"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. Hudson River Trading, a global quantitative trading firm, is...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
SRE,"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. Our Systems team builds and maintains the computers, networks, data...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
Quantitative Data Analyst,"2-3 years of working experience in banking or financial services as a Data Scientist, Statistician, Quantitative Risk Analyst, Model Developer, Model Validator,...",First Tech Federal Credit Union,"Hillsboro, OR",Not available
Biostatistician II - Preventive Medicine & Community Health...,Min Qualifications Master’s in Biostatistics/Statistics and six years related experience. Ph.D. in Biostatistics / Statistics and three years related...,UTMB,"Galveston, TX 77550","$70,480 - $75,000 a year"
Faculty Position in Cancer Center Statistics,"It currently houses 12 PhDs, 19 Masters Statisticians, and 27 bachelors-trained statisticians. No....",Mayo Clinic,"Rochester, MN 55901",Not available
Senior Scientist/Senior Staff Scientist - OCT18-03,"Individuals in this role assemble and lead cross-functional teams of psychologists, psychometricians, statisticians, web designers, database managers, and other...",Human Resources Research Organization,"Alexandria, VA",Not available
Director of Data Science,"Coach, mentor, and develop a deeply talented team of data scientists, statisticians, developers and economists....",HomeAway,"Austin, TX 78758 (North Austin area)",Not available
"Sr. Specialist, Data Scientist","The successful candidate will work with process development groups, data engineers, statisticians and IT experts to develop and advance the following objectives...",Merck USA,"West Point, PA",Not available
Senior Clinical Programmer (f/m),"Replicate CRO and CSL statistician analyses for QC. Monitors progress of clinical trials at the site level or headquarters and ensures that they are conducted,...",CSL Behring,"King of Prussia, PA",Not available
"Manager, Biostatistics",PhD in Statistics with five or more years experience as a clinical statistician; Or a Masters Degree in Statistics with eight or more years experience as a...,ClinDatrix,"Irvine, CA 92618",Not available
Emergency Medicine Research Coordinator,Coordinate data analytics with statistician. The role of the Emergency Medicine Research Coordinator (EMRC) is to facilitate and coordinate research studies...,Tower Health,"Reading, PA",Not available
Principal Statistician/Senior Principal Statistician - Vacci...,"For statisticians with exceptional talent who have demonstrated core capabilities of a Sr. Principal Statistician, 6 years of pharmaceutical industry...",Takeda Pharmaceutical,"Boston, MA",Not available
VP of Customer Success,We don’t need a full-on statistician but working with numbers and understanding how to dig into their meaning should excite you....,BoardOnTrack,"Concord, MA 01742",Not available
Human Research Technologist 2 (Sleep Research Technician),"Collaborate with project coordinators, statisticians, clinical investigators, clinical personnel, and other data management personnel to plan and implement...",Penn State University,"Hershey, PA",Not available
"Associate Director, Data Science and Analytics","8+ years professional work experience as a healthcare data scientist/advanced analyst, healthcare economist, or statistician with 3+ years leading cross...",Becton Dickinson & Company,"Atlanta, GA",Not available
Investor Analytics Manager,"Experience analyzing complex data and building statistical models (e.g., as a statistician or data scientist). Current Employees/Contractors of Lending Club:....",LendingClub,"San Francisco, CA",Not available
Biostatistician,PhD or MS in Statistics/Biostatistics with prior experience in biotech/pharma industry as a statistician....,Clinovo,"San Francisco, CA",Not available
Systems Engineer (Hardware Focus),"At HRT we are mathematicians, computer scientists, statisticians, physicists and engineers. The Systems team builds and maintains the computers, networks, data...",Hudson River Trading,"New York, NY 10005 (Financial District area)",Not available
"Associate Director, Quantitative Analysis","Our Analytic Development Group (ADG) is an elite, global team of highly skilled and versatile individuals (including PhDs, CFAs, FRMs, economists, statisticians...",S&P GLOBAL MARKET INTELLIGENCE,"New York, NY 10041 (Financial District area)",Not available
Associate Professor,"The individuals will collaborate with clinicians, health service researchers, geneticists, epidemiologists, statisticians and biologists at the Baylor College...",Baylor College of Medicine,"Houston, TX",Not available
Senior Staff Research Scientist III: A Vigorously-Charged Sc...,"Analysts, Research Statisticians and Mathematical Statisticians in Applied Mathematics, General Physics, Computational Physics, Chemical/Electrical/Nuclear...",The Hexagon Lavish,"Atlanta, GA",Not available
Research Associate,"Research goals will be identified through collaboration with geneticists, oncologists, immunologists, biostatisticians, statisticians, and informaticians....",University of North Carolina at Chapel Hill,"Chapel Hill, NC 27599","$49,500 - $68,000 a year"
Strategy & Market Analyst,"Conduct secondary research, including finding information from industry associations, statisticians and marketing experts....","Project Time & Cost, Inc.","Atlanta, GA 30339",Not available
"Sr. Analyst, Customer Experience","Coordinates with statisticians for development of key driver analysis, statistical linkages and calibration between metrics. Sr....",Concentrix,"Cincinnati, OH 45227",Not available
Clinical Research Coordinator II - Infectious Diseases (C),"Support the data-management process for clinical research projects, including addressing data queries from data managers, project statistician, and sponsors....",Cincinnati Children's Hospital,"Cincinnati, OH 45206",Not available
"Director, Biostatistics",Serve as the lead statistician across clinical development programs. Prior experience in a program statistician role (4 years minimum)....,Agios Pharmaceuticals,Massachusetts,Not available
Clinical Field Specialist - Ft. Worth North,"The Natera team consists of highly dedicated statisticians, geneticists, doctors, laboratory scientists, business professionals, software engineers and many...",Natera,Remote,Not available
Senior Statistician/Data Scientist,"OGSystems - Company Overview Why be a government contractor when you can be a government innovator? Come work for an organization that has creativity,...",OGSystems,"Springfield, VA",Not available
Senior Science Manager - Nutrition,Run statistics – work with third party statistician. Run statistics packages on final study data as well as work with 3rd party statisticians to ensure that...,Lonza,"Benicia, CA",Not available
"348_Tax_WNTO_Tax Statistician Associate, WNTO National Tax S...","Tax Statistician Associate, WNTO National Tax Standards Group. The statistician will also be enhancing high quality, efficient computational tools, templates,...",Grant Thornton,"Washington, DC 20036 (Downtown area)",Not available
Data Scientist,"10 years of relevant work experience in data analysis or related field (e.g., as a statistician / data scientist / computational biologist / bioinformatician)....",Agelix Consulting LLC,"Palo Alto, CA",Not available
CCB Risk - Senior Data Scientist - Vice President,"Data scientist, statistician, and related professions) in a quantitative field:. JP Morgan Chase....",JP Morgan Chase,"Columbus, OH 43240 (Far North area)",Not available
Data Platform Software Developer,"Interacting with teams of scientists including, but not limited to epidemiologists, mathematicians, computer scientists, statisticians, and engineers....",Battelle,"Columbus, OH 43201 (Weinland Park area)",Not available
Modeling & Simulation expert,"Develop and maintain good working relationships with discovery and clinical scientists, statisticians, computational biologists, and external collaborators to...",Arrayo,"Cambridge, MA",Not available
Data Analyst-Growth,"Roblox, Data Analyst-Growth, San Mateo, CA WHY ROBLOX? Roblox is ushering in the next generation of entertainment, allowing people to imagine, create, and...",Roblox,"San Mateo, CA",Not available
Machine Learning Engineer,"3+ years of full-time experience working as a Statistician/ Machine Learning Engineer/ Data Scientist. PulsePoint™, a global programmatic advertising platform...",PulsePoint,"New York, NY",Not available
"Senior Manager, Statistics",Works with Director and/or appropriate administrative management to recruit qualified statisticians to the organization....,アッヴィ合同会社,"Lake County, IL",Not available
"Applied Research Engineer, Apple Media Products","You will ensure successful deployment of features and ranking models in production, A/B testing etc. You will work in collaboration with other world-class...",Apple,"Santa Clara Valley, CA",Not available
Operations Research Scientist,"To succeed, we need talented operations research scientists, statisticians, and computer scientists. Are you passionate about providing real impact to the...",Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD 20708",Not available
Research Assistant III,The lead statistician is an integral member of the System exChange Research and Evaluation Team led by Dr. The statistician works closely with other team leads...,Michigan State University,"East Lansing, MI",Not available
Clinical Research Scientist - Migraine and Headache Disorder...,"Through the application of scientific and clinical training and expertise, the Clinical Research Scientist (CRS) is an integral member of the medical affairs,...",Eli Lilly,"Indianapolis, IN 46285",Not available
"Senior Director, Biostatisics","Experienced as product lead statistician and contribute in strategy discussion in cross functional settings; Senior Director, Biostatistics....",Sangamo Therapeutics,"Brisbane, CA 94005",Not available
"Senior Director, Statistical Innovation",Provide consulting for statisticians and clinical teams. Educate abbvie statisticians and clinicians on emerging or existing advanced statistical methodology....,AbbVie,"Lake County, IL",Not available
"Director, Biostatistics",Mentor statisticians working on the program. Alnylam was founded in 2002 on a revolutionary vision and bold mission which remain firmly in place today....,Alnylam,"Cambridge, MA",Not available
Principal Biostatistician - Real World Evidence Strategy & A...,In this role you’ll be responsible for providing statistical support and guidance on RWE studies and may serve as the responsible RWE statistician on several...,Biogen,"Cambridge, MA",Not available
Intern: Predictive Analytics (Active Learning),"Our environment is extremely engaging and fast-paced, with a diverse set of top engineers, agronomists, and statisticians working together to provide the best...",The Climate Corporation,"St. Louis, MO",Not available
Military Psychological Operations Specialist (MOS 37F),"Because of the time you’ll spend studying foreign cultures and social systems, you can explore a future career in the diplomatic service or as an anthropologist...",U.S. Army,"Dallas-Fort Worth, TX","$20,000 - $30,000 a year"
Deputy Director Global Clinical Immunology,"Statisticians in Clinical, Medical Affairs, and SPMSD to ensure timely completion of serological testing needed to support licensure and....",Sanofi,"Swiftwater, PA",Not available
Sr. Analyst - C&PI Business Applications,"You will be responsible for configuring R&D applications and provisioning enriched data for R&D statisticians, analysts, and insight’s managers. Why E....",E.&J. Gallo Winery,"Modesto, CA 95354",Not available
"Senior Manager, Statistical Programming","Interact with Statisticians and other clinical team, perform ad hoc analysis and generate outputs according to the requirements....","MyoKardia, Inc.","San Francisco, CA",Not available
Postdoctoral Fellow I-Ensemble Meteorological Dataset Develo...,"Ability to participate in and interact productively with hydrometeorological analysis and prediction groups, statisticians and scientists at NCAR and among the...",UCAR,"Boulder, CO",Not available
Junior Inside Sales Specialist,"The Natera team consists of highly dedicated statisticians, geneticists, doctors, laboratory scientists, business professionals, software engineers and many...",Natera,"Austin, TX",Not available
Surgical Outcomes and Applied Research Assistant/Associate P...,"Consistent with the call of the current National Institutes of Health roadmap for interdisciplinary models of research, SOAR projects consistently rely on...",University of Colorado,"Aurora, CO",Not available
Assistant Professor - Data Science,"The Department of Mathematics and Statistics at Auburn University, Alabama, is seeking to fill a nine-month tenure-track Assistant Professor position in the...",Auburn University Faculty,"Auburn, AL",Not available
Software Engineer,This position requires a self-starter who can work on a team with statisticians and bioinformaticians in collaboration with wet-lab and field scientists....,Phylagen,"San Francisco, CA 94107 (South Of Market area)",Not available
Data Manager (Biostatistican),"Research operations manager, principal/co-investigators, statisticians, data coordinator, and research assistants....",Case Western Reserve University,"Cleveland, OH",Not available
"Statistician/Data Scientist, Senior Level (28-06)","Hello jobseeker! We are Freedom Consulting Group. Here, employees have the freedom to spread their creative wings. With a team of experienced leaders and top...",FREEDOM CONSULTING GROUP,"Springfield, VA",Not available
Data Scientist/ Analytics Engineer (AI & ML),"Work with a team of world class data scientists, business analysts, statisticians and creative technologists. Come, be part of our Tapestry....",Tapestry,"New York, NY 10018 (Clinton area)",Not available
